Uniprot.ID	Gene.Name	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A087WQA5	Tardbp	1.86264	2.041552	2.19318	2.08522	2.308739	2.092016	1.955894	2.198971	2.22794	2.019369	2.34186	2.054111	1.852699	1.97019	2.08602721428571	2.34186	6.52612504402474e-07	NA	NA	NA
A0A087WQB7	Abl2	-1.29776	-0.8312492	-0.8370304	-0.9191303	-0.8502502	-0.7175751	-1.190676	-1.010559	-0.9491711	-0.9419308	-1.161251	-0.7307796	-1.144159	-0.97439	-0.968279407142857	-0.7175751	0.500767481926821	NA	NA	NA
A0A087WQC5	Apbb1	-0.7932396	-0.902029	-0.9361496	-0.6989899	-0.3835201	-0.4592152	-0.549366	-0.4597092	-0.67379	-0.9644203	-0.7105103	-0.9341087	-0.7448597	-0.7543011	-0.711729192857143	-0.3835201	0.613868545882783	NA	NA	NA
A0A087WQD0	Ktn1	2.04565	1.994061	2.11231	2.36631	2.13315	1.907385	2.052034	2.107031	1.957169	2.24815	1.77561	2.135101	2.000299	1.98534	2.05854285714286	2.36631	0.296166403022147	NA	NA	NA
A0A087WQD1	Nck1	-1.65205	-1.43886	-1.56144	-1.135599	-1.363991	-2.230434	-1.570465	-1.42082	-1.475891	-1.258451	-0.7653313	-1.695099	-1.321581	-1.35207	-1.44586302142857	-0.7653313	0.349573882481072	NA	NA	NA
A0A087WQE1	Kcnma1	0.3356705	0.6823101	0.4050198	0.6294403	0.6400986	0.8314056	0.5939236	0.34412	0.6958084	0.8567486	0.5107689	0.5506115	0.4264297	0.5509796	0.575238228571429	0.8567486	0.359832271870119	NA	NA	NA
A0A087WQE8	Kif1a	2.22562	2.109072	1.969971	2.196411	2.061729	1.943007	2.139305	2.183731	2.13896	2.1446	1.97175	1.935081	2.265141	2.15024	2.10247271428571	2.265141	0.300261331948656	NA	NA	NA
A0A087WQF1	Clasp1	1.297241	1.321032	1.3169	1.35162	1.3521	1.495436	1.182854	1.2197	1.334059	1.390879	1.291161	1.34152	1.2498	1.33576	1.32000442857143	1.495436	0.25411720082246	NA	NA	NA
A0A087WQF2	Ptprn	-0.5681286	-0.6752586	-0.3708706	-1.067919	-0.3702908	-0.2151451	-0.9054661	-0.740469	-0.9851303	-1.129641	-0.8375397	-0.4005585	-0.8864098	-0.5526905	-0.693251257142857	-0.2151451	0.312722250146201	NA	NA	NA
A0A087WQF3	Tgfbrap1	-2.8806	-3.23658	-3.02372	NA	NA	NA	NA	-3.77092	-3.314981	-3.158781	NA	-2.795689	-2.96155	-2.813301	-3.10623577777778	-2.795689	0.40617663363655	NA	NA	NA
A0A087WQF8	Ktn1	2.04565	1.994061	2.11231	2.36631	2.13315	1.907385	2.052034	2.107031	1.957169	2.24815	1.77561	2.135101	2.000299	1.98534	2.05854285714286	2.36631	0.296166403022147	NA	NA	NA
A0A087WQG1	Ilkap	-2.880329	-2.49202	-3.06089	-2.52944	-3.06394	NA	NA	-2.701599	NA	-2.360981	-2.32357	-3.30241	-2.67837	-2.756071	-2.74087454545455	-2.32357	0.451235049556798	NA	NA	NA
A0A087WQG6	Rgs6	1.298431	1.17028	1.304951	1.256521	1.40233	1.134956	1.254295	1.48781	1.61768	0.9838886	1.421879	1.504681	1.34914	1.283461	1.3193074	1.61768	0.931501154593311	NA	NA	NA
A0A087WQH0	Apbb1	-0.7932396	-0.902029	-0.9361496	-0.6989899	-0.3835201	-0.4592152	-0.549366	-0.4597092	-0.67379	-0.9644203	-0.7105103	-0.9341087	-0.7448597	-0.7543011	-0.711729192857143	-0.3835201	0.613868545882783	NA	NA	NA
A0A087WQI1	Pikfyve	-3.058449	-2.355888	NA	-2.867559	-2.297161	-2.520794	NA	-2.80439	-2.50555	-2.356281	NA	-2.15094	NA	-2.075941	-2.4992953	-2.075941	0.918392628269481	NA	NA	NA
A0A087WQJ4	Cacna1c	-0.3676701	NA	1.08773	0.5978508	-0.01825142	-0.6055336	-1.520475	2.957571	0.4795494	NA	-0.1301212	-0.5716496	-0.6086693	0.2415504	0.128490115	2.957571	0.156071446251454	NA	NA	NA
A0A087WQK0	Rpl3	2.684101	2.920641	2.876509	2.72443	2.84129	2.776657	2.732676	2.80028	2.857508	2.67429	2.703211	2.773752	2.901442	2.643188	2.77928392857143	2.920641	0.711389288938324	NA	NA	NA
A0A087WQM1	Serpine2	-1.54401	-1.37224	-1.20013	-1.34413	-1.394991	-1.600103	-1.537676	-1.11953	-1.351252	-1.301432	-0.9127197	-1.376989	-1.589479	-1.479481	-1.36601162142857	-0.9127197	0.138460737701486	NA	NA	NA
A0A087WQM2	Pik3r1	-0.6767197	-0.8443394	-0.1804409	-0.2838688	-0.1336308	-0.209034	0.4725552	-0.4985085	0.3093586	-1.28586	-0.8541794	-0.3854103	0.3933296	-0.135191	-0.307995671428571	0.4725552	0.548126335015949	NA	NA	NA
A0A087WQN2	Ptma	1.23192	1.127031	1.44072	1.5882	1.009949	1.157616	1.189285	1.41053	1.4671	1.233339	0.7432289	1.10816	0.7093506	0.968689	1.17036560714286	1.5882	0.218516125262183	NA	NA	NA
A0A087WQP9	Ppp4r4	NA	NA	-3.50666	-2.48774	NA	NA	-2.987026	-3.003229	-3.18507	-3.575191	NA	-3.227219	-3.59321	-3.53533	-3.23340833333333	-2.48774	0.84728472357053	NA	NA	NA
A0A087WQQ9	Cntn2	1.06212	1.145121	0.9781399	1.16993	0.9926891	1.032637	0.9539852	0.8028107	1.017759	1.1248	1.02207	1.031511	0.8607597	1.18816	1.0273209	1.18816	0.587712026755477	NA	NA	NA
A0A087WQR0	Ndufs1	5.20256	4.72048	4.874681	4.89658	4.932541	4.830364	5.143324	4.67993	5.126608	4.941898	5.169531	5.013922	5.24943	4.72818	4.96500207142857	5.24943	0.350892735452136	NA	NA	NA
A0A087WQR4	Pik3r4	0.8030014	0.4106216	0.41255	0.4507599	0.4492588	0.3095055	0.4323654	0.4585514	0.6276989	0.2488499	0.7033901	0.3502407	0.5259399	0.4498405	0.473755285714286	0.8030014	0.866033289764464	NA	NA	NA
A0A087WQR6	Tpp2	2.783691	2.82197	2.795259	2.862812	2.958019	2.784256	2.924105	2.74597	3.049879	2.885578	2.894411	2.78808	2.771971	2.81329	2.84852078571429	3.049879	0.234126143219269	NA	NA	NA
A0A087WQR9	Ube2f	-2.860889	-2.634048	-2.76853	-2.593239	-2.854511	-2.611885	-2.825556	-2.85779	-3.494862	-2.528141	-2.734211	-2.843029	-3.23007	-2.735929	-2.82662071428571	-2.528141	0.191517342507817	NA	NA	NA
A0A087WQS0	Tns1	-1.356409	-0.08046913	-2.40406	-1.583399	-1.194271	-1.679285	-1.807686	-0.71842	-1.28602	-0.6241703	-1.18759	-1.58227	-0.7008209	-0.67453	-1.20567145214286	-0.08046913	0.510460015220303	NA	NA	NA
A0A087WQT2	U2surp	-1.94558	-1.6502	-2.070049	NA	-1.537621	-1.795324	-2.171986	-1.76026	-3.571651	-1.876741	-1.9967	-1.989309	-2.01808	NA	-2.03195841666667	-1.537621	0.850885006346634	NA	NA	NA
A0A087WQT7	Nck2	-0.7108898	-0.4447193	-0.5018101	-0.5955391	-0.4277496	-0.3753433	-0.6191959	-0.6019688	-0.3856602	-0.6417999	-0.2868805	-0.5724888	-0.6125202	-0.4832096	-0.518555364285714	-0.2868805	0.594390589790362	NA	NA	NA
A0A087WQT9	Cacna1c	-0.3676701	NA	1.08773	0.5978508	-0.01825142	-0.6055336	-1.520475	2.957571	0.4795494	NA	-0.1301212	-0.5716496	-0.6086693	0.2415504	0.128490115	2.957571	0.156071446251454	NA	NA	NA
A0A087WQU5	Sh3bgrl2	-0.7240295	-0.5276089	-0.5307598	-0.1138496	-0.2833405	-0.3103943	-0.7823448	-0.6316299	-0.3668308	-0.6089306	-0.8810596	-0.3178902	0.1707096	-0.5911598	-0.464222764285714	0.1707096	0.524251666788359	NA	NA	NA
A0A087WQV7	Ddx3y	-1.723999	-2.329929	-1.38797	-1.411789	-1.1644	-1.148764	-2.020826	-2.396709	-0.9460716	-1.78812	-2.2983	-0.7980385	-1.510111	-1.59864	-1.60883336428571	-0.7980385	0.36636913658983	NA	NA	NA
A0A087WQX7	Tgfbrap1	-2.8806	-3.23658	-3.02372	NA	NA	NA	NA	-3.77092	-3.314981	-3.158781	NA	-2.795689	-2.96155	-2.813301	-3.10623577777778	-2.795689	0.40617663363655	NA	NA	NA
A0A087WQX8	Tardbp	1.86264	2.041552	2.19318	2.08522	2.308739	2.092016	1.955894	2.198971	2.22794	2.019369	2.34186	2.054111	1.852699	1.97019	2.08602721428571	2.34186	6.52612504402474e-07	NA	NA	NA
A0A087WQY6	Stk25	-1.953079	-2.543989	-2.24884	-1.98991	-2.781961	-2.814924	-2.148735	-2.38628	-2.08498	-1.563782	-2.656471	-2.48023	-2.592239	-2.50827	-2.33954928571429	-1.563782	0.338389902761629	NA	NA	NA
A0A087WQY9	Hdlbp	1.57164	1.498081	1.56007	1.51676	1.60494	1.496086	1.662384	1.522051	1.487349	1.665119	1.70236	1.54645	1.63032	1.578739	1.5744535	1.70236	0.497446142625501	NA	NA	NA
A0A087WQZ4	Gdap1	2.28619	2.14151	2.48023	2.153891	2.38106	2.397135	2.775866	2.492891	2.44286	2.373428	2.20149	2.406981	2.2679	2.42108	2.37303657142857	2.775866	0.77354926286384	NA	NA	NA
A0A087WQZ6	Epha4	0.8840103	0.6327515	0.80299	0.7643013	0.8397293	0.6832161	0.7614346	0.7839699	0.7502289	0.8738194	1.108379	0.8386612	0.6393604	0.730629	0.792391492857143	1.108379	0.0889290102732671	NA	NA	NA
A0A087WR01	Tgfbrap1	-2.8806	-3.23658	-3.02372	NA	NA	NA	NA	-3.77092	-3.314981	-3.158781	NA	-2.795689	-2.96155	-2.813301	-3.10623577777778	-2.795689	0.40617663363655	NA	NA	NA
A0A087WR02	Cacna1c	-0.3676701	NA	1.08773	0.5978508	-0.01825142	-0.6055336	-1.520475	2.957571	0.4795494	NA	-0.1301212	-0.5716496	-0.6086693	0.2415504	0.128490115	2.957571	0.156071446251454	NA	NA	NA
A0A087WR29	Tns1	-1.356409	-0.08046913	-2.40406	-1.583399	-1.194271	-1.679285	-1.807686	-0.71842	-1.28602	-0.6241703	-1.18759	-1.58227	-0.7008209	-0.67453	-1.20567145214286	-0.08046913	0.510460015220303	NA	NA	NA
A0A087WR33	Grin2b	1.62772	1.35355	1.516581	1.4704	1.44672	1.623436	1.514954	1.54974	1.543659	1.762259	1.496229	1.4673	1.47415	1.33379	1.512892	1.762259	0.854844868513756	NA	NA	NA
A0A087WR37	Dnajb2	0.02423096	-0.1680183	-0.08422089	0.1163502	0.4308395	0.09766579	0.09846497	-0.1554298	-0.01872063	0.3606682	0.2449188	0.1556301	-0.007499695	-0.1276608	0.0690870289285714	0.4308395	0.00632532047912638	NA	NA	NA
A0A087WR38	Ndufa10	3.747089	3.677469	4.077169	3.46077	4.069679	3.864567	3.825113	3.95186	4.20075	3.583851	3.521688	3.852701	3.725901	3.850479	3.81493471428571	4.20075	0.0122092005853109	NA	NA	NA
A0A087WR47	Ndufs1	5.20256	4.72048	4.874681	4.89658	4.932541	4.830364	5.143324	4.67993	5.126608	4.941898	5.169531	5.013922	5.24943	4.72818	4.96500207142857	5.24943	0.350892735452136	NA	NA	NA
A0A087WR52	Agfg1	1.25161	1.268381	1.173019	1.161871	1.33433	1.190426	1.365675	1.362091	1.303379	1.17042	1.142359	0.9980507	1.471519	0.8621807	1.21823652857143	1.471519	0.503546207900059	NA	NA	NA
A0A087WR56	Nfasc	0.02632141	0.7724915	0.8937798	NA	0.712059	0.9801159	0.8974648	0.6542206	0.9384899	0.1605396	0.01207924	0.6203804	NA	0.7311897	0.616594320833333	0.9801159	0.571981241779119	NA	NA	NA
A0A087WR56	Nfasc	4.083561	4.04917	3.973299	4.038502	4.356529	4.194855	4.000425	4.0744	4.067099	4.010189	4.254641	4.077372	4.041079	4.005058	4.08758421428571	4.356529	0.00985452779404889	NA	NA	NA
A0A087WR90	Abi2	0.8413601	0.7212601	0.8686695	0.2463703	1.24221	1.272776	1.350945	1.29945	1.249899	0.5234299	1.187359	1.088211	1.019529	1.04493	0.996885635714286	1.350945	0.255748101498859	NA	NA	NA
A0A087WR91	Ktn1	2.04565	1.994061	2.11231	2.36631	2.13315	1.907385	2.052034	2.107031	1.957169	2.24815	1.77561	2.135101	2.000299	1.98534	2.05854285714286	2.36631	0.296166403022147	NA	NA	NA
A0A087WR93	U2surp	-1.94558	-1.6502	-2.070049	NA	-1.537621	-1.795324	-2.171986	-1.76026	-3.571651	-1.876741	-1.9967	-1.989309	-2.01808	NA	-2.03195841666667	-1.537621	0.850885006346634	NA	NA	NA
A0A087WR98	Srrm2	-0.01132011	0.120121	0.2775993	0.07716942	0.09900856	-0.2380352	0.01940536	0.1594715	-0.02342033	0.3832283	-0.1452904	0.13657	0.1680794	0.07338905	0.0782839892857143	0.3832283	0.233599828043662	NA	NA	NA
A0A087WRA1	Actr3	3.1693	2.885981	3.01158	3.158161	2.883701	2.766327	3.434855	2.902361	3.09458	3.238098	3.1719	3.354692	3.376219	2.927349	3.09822171428571	3.434855	0.601070815570565	NA	NA	NA
A0A087WRA7	Ppp1r7	2.861332	3.175131	3.062399	2.928249	2.86858	3.002697	3.155745	3.00057	3.207129	2.849018	2.828131	2.83573	3.00844	2.89119	2.97673864285714	3.207129	0.15211200520572	NA	NA	NA
A0A087WRB4	Tuba4a	5.099102	4.784342	5.04978	4.518089	5.405609	5.328587	5.127783	5.20225	5.201811	4.911739	5.291258	4.854132	4.853251	5.312328	5.06714721428571	5.405609	0.861783906885358	NA	NA	NA
A0A087WRB7	Plekha6	-2.772289	-2.04159	-2.243021	-2.37307	-2.14122	-2.390574	-2.417826	-2.03672	-3.243931	-2.43536	-2.84827	-2.097939	-2.460449	-2.46035	-2.42590064285714	-2.03672	0.899190175668275	NA	NA	NA
A0A087WRC8	Slc39a10	1.111752	0.5438099	0.8906307	1.184071	0.7490501	0.9349461	0.9610443	0.981781	0.9123096	0.7422791	0.9751987	0.6399899	1.05806	0.8439293	0.894917978571429	1.184071	0.875968169929126	NA	NA	NA
A0A087WRC9	Dnajc13	-1.283449	-1.510698	-1.46666	-0.9875698	-1.16164	-1.236355	-1.361555	-0.8259487	-1.652891	-1.187321	-1.18784	-1.00975	-0.9930611	-1.325241	-1.22785568571429	-0.8259487	0.262786835036649	NA	NA	NA
A0A087WRD4	Ndufa10	3.747089	3.677469	4.077169	3.46077	4.069679	3.864567	3.825113	3.95186	4.20075	3.583851	3.521688	3.852701	3.725901	3.850479	3.81493471428571	4.20075	0.0122092005853109	NA	NA	NA
A0A087WRE5	Nudt16	-2.163929	-2.519899	-2.62676	-2.22772	-2.84993	-2.759224	-2.923996	-2.448299	-2.179451	-2.690762	-2.90881	-2.659279	-2.40847	-2.843781	-2.58645071428571	-2.163929	0.470502517630242	NA	NA	NA
A0A087WRE7	Adhfe1	NA	NA	-3.435131	NA	-2.879711	-2.550844	-3.229956	-2.540459	-2.600552	NA	NA	NA	-3.604589	NA	-2.97732028571429	-2.540459	0.835203519445236	NA	NA	NA
A0A087WRE8	Clasp1	1.297241	1.321032	1.3169	1.35162	1.3521	1.495436	1.182854	1.2197	1.334059	1.390879	1.291161	1.34152	1.2498	1.33576	1.32000442857143	1.495436	0.25411720082246	NA	NA	NA
A0A087WRF2	Agap1	-1.878309	-2.278629	-2.27729	-2.495449	-2.26339	-1.962204	-2.631336	-2.780609	-2.87808	-2.551311	-2.46537	-1.68062	-2.25786	-2.65703	-2.36124907142857	-1.68062	0.0387277307226428	NA	NA	NA
A0A087WRF8	Bclaf1	-0.1101189	-0.4361	-0.2740707	-0.06943893	-0.4993	-0.4732838	-0.2423649	-0.41395	-0.6350212	-0.05717087	-0.1523209	-0.4245701	-0.01357079	-0.4442501	-0.303252227857143	-0.01357079	0.806848374960527	NA	NA	NA
A0A087WRG0	Pfkfb2	-1.62879	-2.071589	NA	-1.709999	-2.1059	NA	-1.647135	-1.93187	-1.929041	-1.764601	-1.50017	-2.023699	-1.68107	-1.684179	-1.80650358333333	-1.50017	0.0170249691617133	NA	NA	NA
A0A087WRG2	U2surp	-1.94558	-1.6502	-2.070049	NA	-1.537621	-1.795324	-2.171986	-1.76026	-3.571651	-1.876741	-1.9967	-1.989309	-2.01808	NA	-2.03195841666667	-1.537621	0.850885006346634	NA	NA	NA
A0A087WRG3	Atg9a	NA	-1.724949	-1.739429	-1.59502	-2.357971	-1.706024	NA	-1.84169	-2.428301	-1.987862	-2.00787	-2.63278	-1.96693	-1.99671	-1.99879466666667	-1.59502	0.640105460567443	NA	NA	NA
A0A087WRG4	Twf2	1.860981	1.9151	2.19388	2.17782	2.00403	2.352137	2.110485	2.179522	2.100859	1.904499	2.100689	2.23613	1.89139	2.02692	2.07531728571429	2.352137	0.788567113791471	NA	NA	NA
A0A087WRH4	Epha4	0.8840103	0.6327515	0.80299	0.7643013	0.8397293	0.6832161	0.7614346	0.7839699	0.7502289	0.8738194	1.108379	0.8386612	0.6393604	0.730629	0.792391492857143	1.108379	0.0889290102732671	NA	NA	NA
A0A087WRH6	Cops5	1.334431	1.420391	1.387949	1.40024	1.44278	1.372295	1.408995	1.37097	1.205069	1.045059	1.51696	1.237871	1.2903	1.15546	1.32776928571429	1.51696	0.669161698804993	NA	NA	NA
A0A087WRJ2	Abhd14b	-0.3170185	-0.3875885	-0.2597809	-0.2694092	0.1071491	0.2963161	0.000925064	-0.2294197	-0.1107807	-0.1765518	-0.3334408	0.1740208	-0.464941	-0.1173611	-0.149134366857143	0.2963161	0.149660219547336	NA	NA	NA
A0A087WRJ3	Kif1a	2.22562	2.109072	1.969971	2.196411	2.061729	1.943007	2.139305	2.183731	2.13896	2.1446	1.97175	1.935081	2.265141	2.15024	2.10247271428571	2.265141	0.300261331948656	NA	NA	NA
A0A087WRJ8	Dner	NA	-3.344648	-2.948841	-3.35387	NA	NA	NA	-3.08721	-2.681961	-3.32946	NA	-2.9058	-3.34549	-3.174511	-3.130199	-2.681961	0.897108033058026	NA	NA	NA
A0A087WRK0	Clasp1	1.297241	1.321032	1.3169	1.35162	1.3521	1.495436	1.182854	1.2197	1.334059	1.390879	1.291161	1.34152	1.2498	1.33576	1.32000442857143	1.495436	0.25411720082246	NA	NA	NA
A0A087WRK9	Trip12	-2.633839	-2.853519	-3.387159	-2.78837	-3.236731	-3.327784	-2.642736	-2.35677	-2.76672	-3.336481	NA	-3.033009	-2.520161	-3.099239	-2.92173215384615	-2.35677	0.181445548052232	NA	NA	NA
A0A087WRL1	Agfg1	1.25161	1.268381	1.173019	1.161871	1.33433	1.190426	1.365675	1.362091	1.303379	1.17042	1.142359	0.9980507	1.471519	0.8621807	1.21823652857143	1.471519	0.503546207900059	NA	NA	NA
A0A087WRL3	Uchl5	-1.120899	-1.26759	-1.29224	-1.76722	-1.656631	-1.502005	-1.472265	-1.296179	-1.830231	-1.361031	-1.52664	-1.424009	-1.32313	-1.62595	-1.46185857142857	-1.120899	0.233076035976283	NA	NA	NA
A0A087WRM2	Itm2c	-0.1423302	-0.1564789	-0.2466393	-0.3540688	0.4817085	-0.2105942	0.188385	0.2655411	0.02649879	-0.09486008	-0.6278095	-0.3603687	-0.3408394	-0.1204395	-0.120878227857143	0.4817085	0.410091460363061	NA	NA	NA
A0A087WRM3	Cacna1c	-0.3676701	NA	1.08773	0.5978508	-0.01825142	-0.6055336	-1.520475	2.957571	0.4795494	NA	-0.1301212	-0.5716496	-0.6086693	0.2415504	0.128490115	2.957571	0.156071446251454	NA	NA	NA
A0A087WRM4	Idh1	2.85397	2.834372	2.819769	2.824631	3.101379	2.977135	2.812853	2.860571	3.071318	2.89333	3.068769	2.86751	2.827669	2.866249	2.90568035714286	3.101379	0.182112308289638	NA	NA	NA
A0A087WRM5	Ncl	3.640411	3.45875	3.511938	3.332569	3.77906	3.683956	3.580244	3.441252	3.45336	3.271149	3.908659	3.471491	3.61965	3.495708	3.54629978571429	3.908659	0.13985256514349	NA	NA	NA
A0A087WRM7	Pfkfb2	-1.62879	-2.071589	NA	-1.709999	-2.1059	NA	-1.647135	-1.93187	-1.929041	-1.764601	-1.50017	-2.023699	-1.68107	-1.684179	-1.80650358333333	-1.50017	0.0170249691617133	NA	NA	NA
A0A087WRN1	Bclaf1	-0.1101189	-0.4361	-0.2740707	-0.06943893	-0.4993	-0.4732838	-0.2423649	-0.41395	-0.6350212	-0.05717087	-0.1523209	-0.4245701	-0.01357079	-0.4442501	-0.303252227857143	-0.01357079	0.806848374960527	NA	NA	NA
A0A087WRP1	Apbb1	-0.7932396	-0.902029	-0.9361496	-0.6989899	-0.3835201	-0.4592152	-0.549366	-0.4597092	-0.67379	-0.9644203	-0.7105103	-0.9341087	-0.7448597	-0.7543011	-0.711729192857143	-0.3835201	0.613868545882783	NA	NA	NA
A0A087WRP2	Lama2	-1.02413	-0.6376591	-0.9710293	-0.6555004	-1.146	-1.110174	-0.721365	-0.8673687	-1.738562	-1.069012	-0.3503704	-0.9611397	-0.9229507	-0.677	-0.918018664285714	-0.3503704	0.668631419796367	NA	NA	NA
A0A087WRP4	Tardbp	1.86264	2.041552	2.19318	2.08522	2.308739	2.092016	1.955894	2.198971	2.22794	2.019369	2.34186	2.054111	1.852699	1.97019	2.08602721428571	2.34186	6.52612504402474e-07	NA	NA	NA
A0A087WRP9	Ank3	-0.06808853	0.02965164	-0.1797409	0.2044106	-0.24786	-0.006994247	-0.2265949	0.1488609	-0.2291317	0.1575394	-0.19384	-0.02877998	-0.07932091	-0.03442001	-0.0538791883571429	0.2044106	0.807129075323271	NA	NA	NA
A0A087WRP9	Ank3	3.365932	3.179651	3.130339	3.29121	3.283928	3.368336	3.397505	3.184172	3.18149	3.210098	3.35882	3.238432	3.585649	3.18779	3.28309657142857	3.585649	0.0317926502251268	NA	NA	NA
A0A087WRQ4	Sumo1	-1.338579	-1.231548	-1.26186	-1.500771	-2.37569	NA	-1.803545	-1.811619	-2.387011	-1.464651	-1.295061	-2.052549	-1.69475	-1.484581	-1.66940115384615	-1.231548	0.611911006271769	NA	NA	NA
A0A087WRS3	Abi2	0.8413601	0.7212601	0.8686695	0.2463703	1.24221	1.272776	1.350945	1.29945	1.249899	0.5234299	1.187359	1.088211	1.019529	1.04493	0.996885635714286	1.350945	0.255748101498859	NA	NA	NA
A0A087WRS4	Kcnma1	0.3356705	0.6823101	0.4050198	0.6294403	0.6400986	0.8314056	0.5939236	0.34412	0.6958084	0.8567486	0.5107689	0.5506115	0.4264297	0.5509796	0.575238228571429	0.8567486	0.359832271870119	NA	NA	NA
A0A087WRS5	Ilkap	-2.880329	-2.49202	-3.06089	-2.52944	-3.06394	NA	NA	-2.701599	NA	-2.360981	-2.32357	-3.30241	-2.67837	-2.756071	-2.74087454545455	-2.32357	0.451235049556798	NA	NA	NA
A0A087WRS9	Idh1	2.85397	2.834372	2.819769	2.824631	3.101379	2.977135	2.812853	2.860571	3.071318	2.89333	3.068769	2.86751	2.827669	2.866249	2.90568035714286	3.101379	0.182112308289638	NA	NA	NA
A0A087WRT2	Arpc2	3.70216	3.494032	3.662218	3.533562	3.56852	3.799995	3.997293	3.772951	3.733618	3.474079	3.735048	3.809401	4.011568	3.716389	3.71505957142857	4.011568	0.0344640093601897	NA	NA	NA
A0A087WRT3	Dhx9	2.678612	2.737471	2.64649	2.692871	2.801701	2.741585	2.830553	2.69647	2.70389	2.696789	2.90497	2.744589	2.811529	2.63081	2.73702357142857	2.90497	0.0793691851730369	NA	NA	NA
A0A087WRU0	Tns1	-1.356409	-0.08046913	-2.40406	-1.583399	-1.194271	-1.679285	-1.807686	-0.71842	-1.28602	-0.6241703	-1.18759	-1.58227	-0.7008209	-0.67453	-1.20567145214286	-0.08046913	0.510460015220303	NA	NA	NA
A0A087WRU2	Ank3	-0.06808853	0.02965164	-0.1797409	0.2044106	-0.24786	-0.006994247	-0.2265949	0.1488609	-0.2291317	0.1575394	-0.19384	-0.02877998	-0.07932091	-0.03442001	-0.0538791883571429	0.2044106	0.807129075323271	NA	NA	NA
A0A087WRU2	Ank3	3.365932	3.179651	3.130339	3.29121	3.283928	3.368336	3.397505	3.184172	3.18149	3.210098	3.35882	3.238432	3.585649	3.18779	3.28309657142857	3.585649	0.0317926502251268	NA	NA	NA
A0A087WRU7	Clasp1	1.297241	1.321032	1.3169	1.35162	1.3521	1.495436	1.182854	1.2197	1.334059	1.390879	1.291161	1.34152	1.2498	1.33576	1.32000442857143	1.495436	0.25411720082246	NA	NA	NA
A0A087WRV4	Srgap2	0.464901	0.6744709	0.6025906	0.547821	0.3577499	0.6910248	0.4337349	0.5183201	0.5012589	0.5277996	0.5200005	0.4123402	0.4669189	0.4797306	0.514190135714286	0.6910248	0.0827277739423293	NA	NA	NA
A0A087WRX8	Srrm2	-0.01132011	0.120121	0.2775993	0.07716942	0.09900856	-0.2380352	0.01940536	0.1594715	-0.02342033	0.3832283	-0.1452904	0.13657	0.1680794	0.07338905	0.0782839892857143	0.3832283	0.233599828043662	NA	NA	NA
A0A087WRY4	Ndufs1	5.20256	4.72048	4.874681	4.89658	4.932541	4.830364	5.143324	4.67993	5.126608	4.941898	5.169531	5.013922	5.24943	4.72818	4.96500207142857	5.24943	0.350892735452136	NA	NA	NA
A0A087WRY7	Apbb1	-0.7932396	-0.902029	-0.9361496	-0.6989899	-0.3835201	-0.4592152	-0.549366	-0.4597092	-0.67379	-0.9644203	-0.7105103	-0.9341087	-0.7448597	-0.7543011	-0.711729192857143	-0.3835201	0.613868545882783	NA	NA	NA
A0A087WRZ5	Tardbp	1.86264	2.041552	2.19318	2.08522	2.308739	2.092016	1.955894	2.198971	2.22794	2.019369	2.34186	2.054111	1.852699	1.97019	2.08602721428571	2.34186	6.52612504402474e-07	NA	NA	NA
A0A087WS16	Col6a3	-1.20895	-1.40325	-1.73358	-0.540659	-0.9932003	-0.9695034	-0.9701862	-0.9946995	-0.5868912	-0.700531	-0.9896297	NA	-1.72809	-1.57699	-1.10739694615385	-0.540659	0.275856248982115	NA	NA	NA
A0A087WS17	Tardbp	1.86264	2.041552	2.19318	2.08522	2.308739	2.092016	1.955894	2.198971	2.22794	2.019369	2.34186	2.054111	1.852699	1.97019	2.08602721428571	2.34186	6.52612504402474e-07	NA	NA	NA
A0A087WS23	Ktn1	2.04565	1.994061	2.11231	2.36631	2.13315	1.907385	2.052034	2.107031	1.957169	2.24815	1.77561	2.135101	2.000299	1.98534	2.05854285714286	2.36631	0.296166403022147	NA	NA	NA
A0A087WS31	Dnpep	1.72965	1.2812	1.44475	1.69816	1.593409	1.536396	1.807554	1.427301	1.482929	1.608509	1.71521	1.215141	1.457079	1.368731	1.52614421428571	1.807554	0.215140273372154	NA	NA	NA
A0A087WS35	Tuba4a	5.099102	4.784342	5.04978	4.518089	5.405609	5.328587	5.127783	5.20225	5.201811	4.911739	5.291258	4.854132	4.853251	5.312328	5.06714721428571	5.405609	0.861783906885358	NA	NA	NA
A0A087WS40	Cacna1c	-0.3676701	NA	1.08773	0.5978508	-0.01825142	-0.6055336	-1.520475	2.957571	0.4795494	NA	-0.1301212	-0.5716496	-0.6086693	0.2415504	0.128490115	2.957571	0.156071446251454	NA	NA	NA
A0A087WS48	Bzw1	-0.02492905	0.2314816	0.01828957	0.2078495	0.3436699	0.4433651	0.3520737	0.139761	0.3888683	0.2626686	0.1828194	0.02828979	0.05653	0.2332993	0.204574050714286	0.4433651	0.763112208581938	NA	NA	NA
