,,WT statistics,,,,,,,WT Mean value for each time point,,,,,,WT standard error of the mean for each time point,,,,,,CCA1-Ox statistics,,,,,,,CCA1-Ox Mean value for each time point,,,,,,CCA1-Ox standard error of the mean for each time point,,,,,,Protein details,,,WT normalized abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCA1-Ox normalized abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accession,Description,WT Peak time point,WT Trough time point,WT JTK p-value,"WT JTK p-value, BH adjusted",WT period predicted by JTK_CYCLE,WT ANOVA p-value,"WT ANOVA p-value, BH adjusted",WT mean 12h,WT mean 16h,WT mean 20h,WT mean 24h,WT mean 28h,WT mean 32h,WT sem 12h,WT sem 16h,WT sem 20h,WT sem 24h,WT sem 28h,WT sem 32h,CCA1-Ox Peak time point,CCA1-Ox Trough time point,CCA1-Ox JTK p-value,"CCA1-Ox JTK p-value, BH adjusted",CCA1-Ox period predicted by JTK_CYCLE,CCA1-Ox ANOVA p-value,"CCA1-Ox ANOVA p-value, BH adjusted",CCA1-Ox mean 12h,CCA1-Ox mean 16h,CCA1-Ox mean 20h,CCA1-Ox mean 24h,CCA1-Ox mean 28h,CCA1-Ox mean 32h,CCA1-Ox sem 12h,CCA1-Ox sem 16h,CCA1-Ox sem 20h,CCA1-Ox sem 24h,CCA1-Ox sem 28h,CCA1-Ox sem 32h,Peptide count,Peptides used for quantitation,Confidence score,wt 12A,wt 12B,wt 12C,wt 12D,wt 12E,wt 16A,wt 16B,wt 16C,wt 16D,wt 16E,wt 20A,wt 20B,wt 20C,wt 20D,wt 20E,wt 24A,wt 24B,wt 24C,wt 24D,wt 24E,wt 28A,wt 28B,wt 28C,wt 28D,wt 28E,wt 32A,wt 32B,wt 32C,wt 32D,wt 32E,Ox 12A,Ox 12B,Ox 12C,Ox 12D,Ox 12E,Ox 16A,Ox 16B,Ox 16C,Ox 16D,Ox 16E,Ox 20A,Ox 20B,Ox 20C,Ox 20D,Ox 20E,Ox 24A,Ox 24B,Ox 24C,Ox 24D,Ox 24E,Ox 28A,Ox 28B,Ox 28C,Ox 28D,Ox 28E,Ox 32A,Ox 32B,Ox 32C,Ox 32D,Ox 32E
AT4G39680.1,| Symbols:  | SAP domain-containing protein | chr4:18414604-18416938 REVERSE LENGTH=633,32,24,1,1,24.18181818,0.401507229,0.734043831,12254.55798,10316.49436,12405.11138,9884.69796,12144.41444,14442.68444,2535.793162,1951.249272,1113.769765,1342.436487,1672.057984,1968.963903,20,28,0.15538942,1,26,0.147616004,0.79868199,16428.47359,20882.93529,20914.89237,15595.61248,12586.60716,17350.89733,829.6018486,2205.554875,5702.019994,1487.971965,3048.868239,2396.783539,1,1,25.09,10535.87501,12434.47132,19606.77947,10972.39182,7723.272267,13566.23399,12395.87112,7233.227724,12670.64983,5716.489163,9867.893262,11427.34898,12457.36963,11747.09885,16525.84618,7957.303514,10325.68368,9940.811583,7690.088166,13509.60286,13417.9366,9143.65493,8421.816034,13215.46993,16523.19473,21140.82422,9869.522657,12255.82496,17634.46535,11312.785,17094.55241,14649.9533,19347.92796,15492.35188,15557.58242,19720.52022,19476.44983,29554.96782,17574.68091,18088.0577,29176.97533,34848.15096,12741.37321,15205.75958,12602.20276,17240.32348,16389.32103,15841.28279,10650.81466,17856.32044,14224.36287,20526.75286,10194.99493,12266.65591,5720.269245,22034.63098,15059.03051,22030.7783,10482.20521,17147.84165
AT3G52730.1,| Symbols:  | ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein | chr3:19543146-19544167 REVERSE LENGTH=72,12,24,0.071178985,0.595572838,26,0.035323895,0.349760752,303329.1759,264375.1512,268334.6103,215613.0322,263107.516,271011.1466,28751.58689,23212.42291,12063.08124,18397.09126,23122.27477,13826.0263,20,16,1,1,24.18181818,0.859179229,0.99615712,306542.6682,290577.6842,312431.4017,302057.1757,290668.2646,299246.0984,11563.74848,23848.61427,12914.28876,14427.15943,22617.19938,11222.43172,2,2,98.41,302028.2582,377160.666,239280.4738,269251.3784,328925.1034,322638.9586,283459.7979,265036.4571,217657.134,233083.4086,249305.8044,266632.5741,312681.9139,268770.0356,244282.7233,246368.7801,220480.6053,227978.46,221760.6476,161476.6682,222454.2491,247900.8747,271529.7249,329398.0475,244254.6836,226812.6572,268635.5442,303030.0036,259068.0973,297509.4309,278341.7524,322954.4268,328244.8995,278244.6794,324927.5831,269723.6857,327665.6278,240653.7136,364452.5641,250392.8299,280731.7849,339518.5706,323542.1188,318068.2605,300296.2737,322099.6787,284389.8132,263143.6117,320745.8263,319906.9483,287415.7177,325689.848,304076.5903,312384.2723,223774.8947,281128.9853,313054.1394,338745.2679,301186.8951,262115.2041
AT5G46800.1,| Symbols: BOU | Mitochondrial substrate carrier family protein | chr5:18988779-18989810 REVERSE LENGTH=300,32,20,1,1,24.18181818,0.746573402,0.902765904,691574.7842,734451.041,680320.7073,763548.4898,717380.5215,773273.57,36764.17656,65440.76596,52658.08178,53177.40748,78514.86946,98461.60524,12,24,0.764632714,1,26,0.278018486,0.879617224,973829.3973,875403.2077,841376.208,831870.5767,841285.0673,848835.9887,52653.99712,59562.75244,33609.33343,56183.94178,31045.84383,29405.89715,7,7,430.98,614010.1367,740367.9351,672988.2634,650001.1223,780506.4636,717427.1487,748303.5125,558748.573,870141.6052,777634.3658,481870.799,793004.6901,730528.8879,708691.7336,687507.4261,669224.2695,760178.3754,710866.0828,764717.2597,912756.4616,575405.2387,624355.5323,652951.0788,926261.3228,807929.4348,801569.6049,683058.3309,617812.2006,805639.7847,958287.9287,822786.8949,1147356.582,999351.3798,968795.1892,930856.9405,732134.0125,825714.9116,958628.3572,797958.3407,1062580.417,803608.2478,944992.5152,827883.2378,824784.632,805612.4072,791241.7561,746000.3924,798224.2993,998403.949,825482.4866,815108.034,906568.3959,865795.8335,760765.0793,858187.9937,730392.9174,808439.7185,1038749.997,873609.1802,792988.13
AT4G01800.2,"| Symbols: AGY1, SECA1 | Albino or Glassy Yellow 1 | chr4:770926-776134 REVERSE LENGTH=1042",24,12,1,1,24.18181818,0.78845893,0.919719507,148229.6213,168532.0734,148861.7117,171052.5615,155836.6227,167639.325,14880.55236,13413.40289,7744.616267,18084.06707,19214.03022,32977.22264,12,20,1,1,24.18181818,0.88385571,0.99615712,225036.7739,219127.9451,201787.7669,208013.1597,207194.9584,205210.4334,13042.06963,15183.7121,27593.6902,11569.20726,15609.05416,23556.38106,5,4,141.28,194601.2483,158367.2298,121803.9197,104971.5044,161404.2043,182776.6952,163377.7045,129586.8833,183894.6738,183024.4103,152998.9482,176479.5582,141525.1634,142473.1866,130831.7018,198906.6967,165003.1839,128405.6411,157790.9489,205156.3368,183221.957,139789.7538,113459.7718,198439.7431,144271.8878,193177.1777,167235.8843,102935.7171,157707.3846,217140.4615,257900.8002,255177.6408,211394.7311,198240.5562,202470.1413,258344.8057,232597.0093,226569.6497,166387.275,211740.9858,253097.9065,263812.6674,181286.6329,160548.4042,150193.2234,224120.1425,183432.6998,235615.3872,226086.2191,170811.3502,213325.6595,249469.7289,189574.8982,173057.7202,210546.7854,260381.0784,153025.8325,257660.7462,182127.3616,172857.1483
AT3G61260.1,| Symbols:  | Remorin family protein | chr3:22675403-22676701 REVERSE LENGTH=212,20,24,0.063259646,0.566938346,26,0.020988447,0.303771722,1270055.988,1275648.058,1291461.817,893913.9759,1205168.614,1087145.819,118455.1655,37050.83095,109964.1823,67027.67742,122722.205,42111.59275,16,32,0.544981551,1,26,0.100972353,0.752854166,1390398.254,1419305.041,1338298.632,1328513.416,1244259.1,1085842.43,76201.50235,92766.60004,67436.9895,93397.71439,88752.75262,109311.4814,5,5,211.62,1287455.853,1582567.334,1004365.823,1224376.813,1251514.118,1271779.676,1673363.458,1197690.684,1113696.779,1121709.69,1361853.974,1398073.901,1599710.496,968932.9506,1128737.762,1075649.577,828028.197,817866.8587,961746.9612,786278.2858,1109678.218,1125366.524,1103736.717,1593156.456,1093905.153,737170.5746,1116725.902,1254546.895,1112990.672,1214295.052,1142773.88,1436116.733,1340382.471,1420204.209,1612513.98,1380489.042,1289515.383,1169235.694,1670961.258,1586323.827,1496713.355,1483065.342,1391446.014,1116226.112,1204042.337,1423398.029,1012188.906,1348263.073,1369498.636,1489218.437,1489347.987,1176178.941,1160539.275,1314280.808,1080948.49,1168416.845,832869.6723,1400319.421,1222272.367,805333.8444
AT1G24020.1,| Symbols: MLP423 | MLP-like protein 423 | chr1:8500653-8501458 REVERSE LENGTH=155,32,12,excl. 0.0231647439558,excl. 0.38425027035459,26,0.004033387,0.178061586,1379047.347,1390116.727,1484180.289,1567073.294,1654553.709,1808754.066,75271.37098,53420.25242,56512.20275,76006.40498,176426.573,122716.6743,20,12,1,1,24.18181818,0.764403756,0.99615712,1581445.609,1617903.199,1735393.17,1656702.181,1663512.099,1622872.44,56735.05751,77362.24963,96748.9981,73593.11555,84506.99627,57964.04226,6,6,283.56,1216240.937,1400257.924,1416013.44,1278231.184,1584493.248,1436341.603,1422332.007,1241198.814,1363277.852,1487433.361,1339258.119,1488797.06,1683427.467,1428135.667,1481283.132,1586512.919,1595251.688,1451712.073,1437327.189,1764562.601,1593106.492,1561673.922,1340200.695,2174593.415,1603194.018,1895691.8,1657321.103,1667049.475,1753103.442,2070604.509,1463017.425,1603237.332,1789634.946,1538167.147,1513171.194,1350394.258,1534677.608,1723643.906,1743460.8,1737339.426,1578548.762,2031245.72,1792329.748,1588161.965,1686679.653,1548695.217,1541921.45,1857400.643,1656073.229,1679420.366,1385487.876,1751944.664,1789234.486,1660153.044,1730740.427,1563153.711,1460969.939,1900502.247,1713696.416,1476039.887
AT5G16620.1,"| Symbols: PDE120, TIC40, ATTIC40 | hydroxyproline-rich glycoprotein family protein | chr5:5450808-5454256 FORWARD LENGTH=447",32,16,0.544981551,1,24,0.374966345,0.72230977,170962.4648,146942.3096,161240.8907,153270.4999,172740.5908,177641.1816,19028.87785,6986.379014,12440.1234,14145.11917,14070.62695,6273.618467,20,16,1,1,24.18181818,0.926911773,0.99615712,136403.527,136099.27,141152.9235,139628.5321,139879.6089,139870.9403,4740.736927,4908.513403,2255.290242,2944.790803,5307.550259,4417.298755,2,2,57.59,118507.7234,173180.2837,188653.6217,167754.1255,206716.5697,149785.5337,169295.0866,156158.8301,133305.8218,126166.2756,148719.0713,180975.8343,188673.4529,119462.351,168373.7438,203073.163,122672.4576,143058.7107,146532.2765,151015.8915,182263.8077,162874.294,154256.4508,212075.2575,152233.144,197691.1654,168488.3993,173433.9996,163441.3534,185150.9905,139370.7383,132807.4556,119921.8006,147163.618,142754.0227,119620.4185,133944.4074,137905.2285,138998.3524,150027.943,141434.1101,147590.5229,146167.4195,132835.1252,137737.4398,137528.399,142765.7341,130658.9227,143343.6069,143845.9978,143266.5864,147719.1771,132144.498,149838.0264,126429.7563,129343.9805,144600.417,152218.895,144264.7711,128926.6379
ATCG00900.1,"| Symbols: RPS7.1, RPS7 | Ribosomal protein S7p/S5e family protein | chrC:97478-97945 REVERSE LENGTH=155",16,24,1,1,24.18181818,0.480104414,0.775268803,242304.593,270680.3935,264567.2083,210679.92,244268.6747,240616.1531,17143.48224,5611.396157,14605.75369,34488.78542,30802.40157,15511.3389,28,12,1,1,24.18181818,0.854941899,0.99615712,158359.846,173739.0747,168224.6621,165778.9565,196201.0519,187445.4121,20255.80031,17611.40855,10559.52965,10267.67595,27007.52667,25539.05322,3,3,135.63,195928.5212,205757.1726,271069.142,298572.242,240195.8869,254153.935,375112.5058,250545.2027,244838.8598,228751.464,293982.1836,241611.5495,239596.9347,241577.4125,306067.9614,334048.4912,125197.6501,199480.5185,211464.3536,183208.5865,292441.1464,320342.5558,199494.4916,256248.3359,152816.8438,214472.6945,322697.3517,193480.7108,246848.205,225581.8036,221859.6994,155217.3109,96527.613,172126.6797,146067.9269,223001.1056,208439.603,146554.372,155873.6752,134826.6177,196397.4096,199768.7295,185124.7017,106407.6695,153424.8002,187722.2422,187590.4071,153037.7201,151186.8037,149357.6095,219545.8993,273629.4871,110505.1969,233018.9269,144305.7492,165713.5349,218942.5587,178927.5261,243301.5166,130341.9243
AT1G17290.1;AT1G72330.3,| Symbols: AlaAT1 | alanine aminotransferas | chr1:5922771-5926093 FORWARD LENGTH=543,12,24,0.346119064,1,26,0.014010773,0.277976057,806369.5066,680447.9137,741170.7284,645507.1151,714739.8614,678561.9037,22890.09252,46066.63477,29547.13768,46084.46976,36853.96517,20968.62933,24,32,1,1,24.18181818,0.911032693,0.99615712,612137.5435,629060.0871,644063.1767,644560.3132,642301.4909,596804.4425,18074.27626,34703.25086,43342.10155,49982.06651,38107.95647,15579.55644,6,6,361.95,874404.9001,834776.2995,799456.6409,755073.1224,768136.5703,791654.6784,742992.0642,671197.1617,613378.2142,583017.4501,751812.0242,833755.9161,731282.1074,648017.1242,740986.4699,772940.761,648228.7816,604377.2521,643382.0478,558606.7328,801420.7448,719248.5739,653228.7927,747681.6845,652119.5111,684543.8081,720936.9736,626011.6938,662668.9412,698648.1015,613478.5069,642835.8076,660576.2985,573438.3288,570358.7757,542401.7498,689844.9806,653539.7373,708120.2952,551393.6728,622012.5008,785512.7387,677090.9376,548543.5508,587156.1555,753752.3813,642424.2159,520310.4035,578701.1721,727613.3934,616037.0045,679138.8134,710847.8237,684670.2687,520813.5443,563944.6607,593872.7055,724407.1017,579884.0194,521913.7251
AT1G20950.1;AT1G76550.1,| Symbols:  | Phosphofructokinase family protein | chr1:7297467-7301336 REVERSE LENGTH=614,28,16,1,1,24.18181818,0.501681822,0.777927049,184459.7831,175316.3571,182052.2066,181181.179,217413.8793,206443.388,13240.93604,10644.99199,6439.238437,25310.66807,10919.47693,50473.60337,12,20,1,1,24.18181818,0.77114301,0.99615712,249072.7441,236972.3124,222511.7132,232674.1302,245672.2361,225527.3607,22247.69069,9010.146425,12827.06683,18717.12127,15049.29069,8315.037791,4,4,173.4,216233.935,183233.5735,160645.5394,148629.7186,213556.149,164398.2144,185282.6802,147836.7105,196816.0177,182248.1629,190855.4172,194137.1418,174776.2457,160077.9194,190414.3087,165911.6181,167125.3236,163302.1905,149692.5238,259874.2388,199340.8969,265992.2959,181041.2844,233651.1287,207043.7905,243870.8958,167375.1204,137542.3882,178267.4892,305161.0467,205101.6779,272869.7413,265992.1849,191085.13,310314.9862,224350.2311,219512.2191,255803.1909,223341.9851,261853.9356,248250.4951,258022.9729,211473.8846,187592.4506,207218.7629,278487.6205,194409.1238,212256.1327,247678.3137,230539.4604,270178.0863,241420.0297,264205.8994,199512.9102,253044.2547,210916.227,239556.7806,252704.8577,223417.7358,201041.2021
AT1G74970.1,"| Symbols: RPS9, TWN3 | ribosomal protein S9 | chr1:28157761-28159202 REVERSE LENGTH=208",32,20,1,1,24.18181818,0.284388753,0.658618046,1533137.632,1595599.073,1519745.989,1564173.084,1660889.908,1982182.324,213757.3977,219515.5407,136089.0735,79866.24528,107001.3358,161418.6053,12,16,0.764632714,1,24,0.451896988,0.954152035,2321345.314,1890873.692,2164358.229,1919607.228,1996504.9,2153352.618,38219.81041,175072.6242,243966.5809,50523.18138,338528.2533,117961.8652,4,4,353.13,1550126.057,2175212.556,1472914.976,1313956.302,1153478.269,1842890.731,1623886.999,1278200.002,2072400.884,1160616.75,1001168.241,1769905.446,1677113.17,1638404.259,1512138.831,1440311.28,1452593.493,1607513.909,1511925.665,1808521.075,1665741.571,1731753.607,1360876.438,1664732.899,1881345.022,2613092.277,1827090.53,1733577.612,2137077.145,1600074.056,2332247.991,2409280.861,2390366.568,2272850.117,2201981.033,2254537.047,2059570.698,2199662.613,1510187.037,1430411.064,2344085.653,2843038.55,1959135.929,1948097.664,1727433.349,1986489.714,1917149.827,2082319.157,1845325.348,1766752.095,2111981.466,2947367.024,1786195.698,1794772.253,1342208.061,2296138.282,1919111.765,2955595.88,1800430.189,1795486.975
AT4G34450.1,"| Symbols:  | coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative | chr4:16471956-16476795 FORWARD LENGTH=886",24,16,1,1,24.18181818,0.835491513,0.931771927,681907.5941,662257.8589,719015.2676,720204.2332,666763.2022,715885.0199,29634.29448,31681.36495,29926.9355,35127.87427,64718.27735,89642.36835,24,32,1,1,24.18181818,0.689291379,0.994668471,856902.3674,854653.8171,857226.786,893068.6879,850798.7032,770663.7089,45369.06696,49990.2458,67191.20226,66174.82608,61704.74339,65903.4983,8,8,474.97,800242.3313,729763.3811,657507.5014,514491.764,707532.9926,705812.1225,696344.6096,563214.9971,658825.4644,687092.1011,741377.9789,819556.6757,708792.7131,642050.5232,683298.4469,755912.9516,781367.2657,601077.4704,735132.9752,727530.5031,723333.484,701317.8116,503806.8454,798138.6637,607219.2064,744582.5071,779243.0955,529970.74,685127.7692,840500.988,982909.7817,942248.5945,794690.5311,821146.7081,743516.2217,790569.0878,1046002.73,842704.3195,832122.7134,761870.2345,984199.6309,1044378.848,808825.7387,682637.7851,766091.9268,1111806.211,860642.6931,832578.1526,851186.8954,809129.4875,925951.1458,1004894.624,755396.5013,714542.155,853209.0901,928606.2963,707096.5536,908193.6568,632674.9361,676747.1017
AT4G11260.1,"| Symbols: ATSGT1B, ETA3, RPR1, EDM1, SGT1B | phosphatase-related | chr4:6851515-6853719 REVERSE LENGTH=358",32,12,1,1,24.18181818,0.414350049,0.735396628,173763.0017,190179.2544,197353.6897,201713.4316,194320.8592,222376.1906,16713.35592,14666.72156,10789.82801,19744.28101,13401.32661,34966.38657,32,20,0.259165813,1,24,0.414734476,0.954152035,164288.3517,157893.6349,141486.1416,143762.456,162043.6232,172755.9566,6350.298112,15594.81774,4612.948105,16382.26408,14368.75904,7518.929906,2,2,133.27,121654.1546,159837.4363,193636.4788,203517.7486,190169.1903,160738.1702,165013.7295,199722.427,232287.3912,193134.5542,167813.2391,215399.1961,203986.379,222961.4856,176608.1488,187876.3251,205652.3934,150640.1661,235606.3398,228791.9334,163990.1671,192465.7909,185558.7947,202127.4879,227462.0551,247044.0331,234140.2723,151497.3274,206727.1151,272472.2053,145676.9513,176315.2576,175062.0564,171957.137,152430.3565,152972.405,171830.4877,149919.6079,205234.0157,109511.6581,138527.2642,160365.9925,151683.1612,110912.9133,145941.3767,165551.2123,86073.17824,135441.4143,128339.3966,203407.0784,133172.3528,153646.8215,141737.6035,187734.3895,193926.9487,172832.0789,172382.2916,158838.3197,197550.4872,162176.6056
AT2G21390.1;AT1G62020.1,"| Symbols:  | Coatomer, alpha subunit | chr2:9152428-9156577 FORWARD LENGTH=1218",32,12,0.28581559,1,26,0.089219558,0.486092762,600120.0499,623221.0734,604821.2621,648554.4901,655911.3106,709503.9413,18286.76543,17251.22588,28127.95157,34895.07097,40577.19251,42705.51253,24,12,1,1,24.18181818,0.981702223,0.999562284,558515.2003,575557.3579,565726.3545,581673.118,563011.5472,575203.4662,20787.2285,12171.89779,25564.71166,20286.92539,30007.40119,42227.44978,8,8,429.77,606049.1547,665367.7668,580303.2792,548254.4811,600625.5679,657938.5164,642530.3806,592240.1464,636535.5952,586860.7283,596945.7679,690353.438,640900.4768,566341.0795,529565.5482,725811.7439,681247.4196,595579.8964,667401.1378,572732.2528,733234.3452,696233.3465,562562.4941,694638.3349,592888.0321,716350.6052,790306.1978,594954.3773,719798.503,726110.023,585203.5479,535013.9205,608441.6474,573638.3328,490278.5528,555518.8187,615361.913,559503.2459,554826.3878,592576.4243,584042.3221,644338.0961,524851.7061,521625.5528,553774.0954,641088.0557,568604.9227,575827.042,546863.3558,575982.2138,574600.5285,637223.5657,524509.7212,586349.1558,492374.7648,616947.8276,499917.4992,658143.581,635612.9096,465395.5136
AT2G19760.1,"| Symbols: PFN1, PRF1 | profilin 1 | chr2:8517074-8518067 REVERSE LENGTH=131",20,32,0.544981551,1,26,0.08116363,0.467739339,173767.6067,148649.0612,186979.8837,135469.6055,148588.6754,118194.1643,4658.369207,18616.28044,16353.11423,13756.35621,5232.425916,26346.90483,12,24,1,1,24.18181818,0.632714584,0.992224199,274869.1624,215033.8026,204085.1703,192604.7585,218881.1686,210488.7648,39691.23218,35781.99772,43354.91315,23454.17165,23698.11462,25057.64253,3,2,155.83,164444.8581,165623.8869,179543.7438,176739.2808,182486.2638,86797.41394,255243.879,141371.8692,95138.41392,164693.73,186699.9502,235352.5186,169328.0708,138340.9835,205177.8954,136791.8271,98984.47148,137110.6223,184147.1582,120313.9484,148290.7602,202230.4326,122754.5273,133830.0082,135837.6486,80055.33937,89949.58182,113779.9936,114170.6131,193015.2939,231030.6466,411784.6904,272346.2429,171567.0612,287617.1707,164101.0533,297997.1664,178874.909,303161.8011,131034.0834,273967.7391,121196.7757,313768.6092,125338.5879,186154.1399,136543.8338,162583.9448,245669.363,193410.1309,224816.5199,181603.8578,159012.4418,261307.9926,227290.0766,265191.4742,129478.618,212171.6533,328471.984,148137.4318,234184.137
AT3G29160.1,"| Symbols: AKIN11, SNRK1.2, KIN11, ATKIN11 | SNF1 kinase homolog 11 | chr3:11128893-11131510 REVERSE LENGTH=512",28,24,1,1,24.18181818,0.472945131,0.773667611,36019.43255,26659.82796,33204.90858,22803.9171,1761047.65,27125.79103,12878.83203,4880.178173,2923.011914,6234.66101,1643.780282,3564.335719,32,20,1,1,24.18181818,0.628999545,0.992224199,8967.334392,12631.50248,7183.220491,10136.30128,13241.60546,16838.08565,1710.145851,6393.061718,2996.372586,1709.994348,7243.52506,5094.811341,1,1,21.14,7215.370437,31159.77169,45041.91021,27917.972,68762.13842,20310.67663,36838.52275,37382.07259,14357.02611,24410.84171,22179.32832,37999.25109,36859.29471,32296.03915,36690.62964,21780.29435,29375.67108,25115.22664,33706.14874,4042.244664,27957.42298,8699559.931,29710.69534,25950.39155,22059.80657,19793.35579,38611.33658,19434.72874,26016.80027,31772.73377,13960.89374,5016.740666,5344.708034,11122.72944,9391.600083,4658.676875,14625.71868,4333.821394,36786.17161,2753.123866,1910.623299,5219.722971,9786.042465,3263.76032,15735.9534,3852.191517,8585.270685,834.1046102,1958.500853,35451.43873,3526.792267,8005.789251,13631.41729,34697.02361,6347.004872,7098.505833,17726.94209,2920.942396,29814.12354,26629.9144
AT3G45030.1,| Symbols:  | Ribosomal protein S10p/S20e family protein | chr3:16471606-16472312 REVERSE LENGTH=124,28,16,1,1,24.18181818,0.527663215,0.792121501,763002.8339,707592.2662,796354.2944,759056.0499,837173.6412,831017.7982,16518.64291,48962.09702,51303.20805,47474.01263,90271.25981,84105.36392,16,28,0.005601706,0.354240855,26,0.027533266,0.545877878,857451.3933,1069728.651,964552.448,885226.1644,770943.0981,909606.5656,36674.00516,31802.8686,98109.36878,59909.03823,47633.35444,37283.30674,5,2,230.26,745494.5009,782347.7391,715323.8042,787232.7486,784615.3765,735787.8498,931593.5122,662312.1017,696489.3491,511778.5183,684981.8794,841408.4232,827195.488,678766.933,949418.7482,836984.9941,732885.8167,806021.1326,625834.8371,793553.4688,773592.9118,964817.4565,649401.0716,1064719.323,733337.4436,904235.594,708380.4551,742282.6712,786430.9568,1013759.314,775397.1919,932666.7539,940703.22,867510.1662,770979.6344,989728.6525,1020850.044,1166135.773,1114405.553,1057523.232,907402.0886,1253963.438,952105.3996,914864.6566,794426.6577,768194.2845,774926.8868,902936.5906,1020421.727,959651.3333,827678.4912,932601.5831,624290.6835,753486.7733,716657.9594,792802.3636,767367.0428,1252652.532,801661.5992,933549.2905
