CycID,ARS_pvalue,ARS_BH.Q,ARS_period,ARS_adjphase,ARS_amplitude,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,Time_point_2,Time_point_6,Time_point_10,Time_point_14,Time_point_18,Time_point_22,Time_point_26,Time_point_30,Time_point_34,Time_point_38,Time_point_42,Time_point_46,UNIPROTKB,GENES,description
A0A0N4SW94,0.018812479,0.215073354,20.68393782,9.91004107,3.664696994,0.024999812,0.792318006,24,8,1.437292713,0.231988409,1,21.57377049,8.547489335,5.569127903,0.005645094,0.138125466,22.08590277,8.89260016,2.309135847,3.937437388,1.705156235,1.278462835,1.410503957,8.250918013,0,0,0,1.508352026,10.06202988,3.674667638,0,0,0,A0A0N4SW94,Myadm,myeloid-associated differentiation marker [Source:MGI Symbol;Acc:MGI:1355332]
Q91V92,0.027713009,0.234815806,24,6.096780029,23.81047533,0.01754066,0.746229774,28,4,21.64876302,0.225117715,1,28,2.500068238,340.6498947,0.005658599,0.138125466,26.66666667,4.29734974,308.4715843,29.63048156,0.096055789,315.3272978,310.0910337,309.6571606,278.7886826,264.1010234,308.6471455,335.8937544,325.9426343,352.0776798,313.6549627,300.0321369,290.1310549,Q91V92,Acly,ATP citrate lyase [Source:MGI Symbol;Acc:MGI:103251]
B9EHC3,0.001228644,0.202598481,26.79194631,25.31793403,5.894367818,0.247873828,1,28,26,7.062042976,0.379492393,1,28,26.38083335,43.01820306,0.005912549,0.140971778,27.59731544,25.90221116,37.0549973,6.185866819,0.166937452,35.81699204,30.50852126,24.65886354,31.9229888,34.27878418,43.25168005,42.15726332,42.45461607,39.0683547,34.9615734,37.0388938,39.21521799,B9EHC3,Chst11,carbohydrate sulfotransferase 11 [Source:MGI Symbol;Acc:MGI:1927166]
Q5BLK2,0.038069,0.261220004,24,15.74098089,10.15217248,0.032458965,0.792318006,28,16,11.20407997,0.094556039,1,28,14.15305372,137.1489517,0.005964555,0.140971778,26.66666667,15.395926,126.2058261,13.12687209,0.104011617,113.9798224,122.7026827,138.0935854,139.0407318,139.0017036,116.0327435,123.7284687,111.7092694,117.6196996,129.8890594,138.4764678,131.6872994,Q5BLK2,Rps20,ribosomal protein S20 [Source:MGI Symbol;Acc:MGI:1914677]
Q78IS1,0.018094406,0.214885304,23.62130178,3.76190022,6.211862652,0.032458965,0.792318006,24,6,5.038138185,0.216121001,1,24.2804428,5.218304928,17.71268069,0.006374453,0.145897306,23.96724819,4.988860871,13.3346052,6.786790889,0.508960767,17.29809116,24.87921722,3.934537043,8.411165974,6.781581631,12.45105391,18.80970988,17.89227991,14.67293235,10.64506955,8.501569282,15.76927179,Q78IS1,Tmed3,transmembrane emp24 domain containing 3 [Source:MGI Symbol;Acc:MGI:1913361]
Q6P5F9,0.007193277,0.202598481,21.93406593,11.52069597,5.299655347,0.096845539,1,24,12,4.633885665,0.199025063,1,22.15488215,10.58170713,42.67493118,0.006841246,0.152039034,22.69631603,11.36976166,37.48343544,5.314216777,0.141775073,31.47657289,34.36463143,43.27741357,36.23885023,36.78769631,36.32744997,36.74400923,43.36089988,44.83965668,40.27941158,33.68600196,29.07218851,Q6P5F9,Xpo1,exportin 1 [Source:MGI Symbol;Acc:MGI:2144013]
Q4VAE6,0.009099893,0.203068821,20.06030151,5.914589614,19.75867663,0.057269646,0.897626344,20,8,10.15417561,0.274378961,1,20,6.174337468,163.0064576,0.007012049,0.153543247,20.0201005,6.687982451,155.2306579,19.46875673,0.125418245,167.0187225,149.8680549,172.3397372,137.3586661,125.3364963,164.9482939,168.8695066,152.8741863,147.9883564,135.809688,172.1146322,189.0000547,Q4VAE6,Rhoa,ras homolog family member A [Source:MGI Symbol;Acc:MGI:1096342]
Q53WR6,0.009343658,0.203068821,21.46236559,12.65793838,21.80414964,0.057269646,0.897626344,24,14,16.10302734,0.27596008,1,21.43322476,11.95706889,231.8628609,0.00719463,0.155258031,22.29853012,12.86634908,214.779402,21.12725036,0.098367209,175.1357026,201.7785656,222.7770032,226.7749567,219.9147179,197.1468676,226.939054,207.2489069,258.7807158,223.3721571,204.2296939,195.0112208,Q53WR6,Glg1,golgi apparatus protein 1 [Source:MGI Symbol;Acc:MGI:104967]
F8WIT2,0.018348145,0.214885304,22.81142857,6.803062653,100.1203836,0.057269646,0.897626344,24,8,97.21019817,0.155556635,1,22.92682927,7.057098721,1329.084637,0.007801679,0.16595286,23.24608595,7.278672865,1241.509652,111.3587718,0.089696259,1303.929555,1300.515975,1327.463529,1165.963092,1168.736927,1150.406212,1239.629475,1477.576755,1226.545117,1157.343061,1161.619023,1209.997536,F8WIT2,Anxa6,annexin A6 [Source:MGI Symbol;Acc:MGI:88255]
Q3UK97,0.01731001,0.214885304,24,23.09235436,4.295134672,0.032458965,0.792318006,28,22,1.099843676,0.316996582,1,24.46096654,22.41197223,26.43631546,0.008353047,0.172134162,25.48698885,22.67262812,24.27500428,4.403943336,0.181418849,23.33098223,23.88570856,13.05269592,24.22783412,24.32126828,24.88431578,28.06733565,22.72215661,21.71146359,21.54442327,27.21869854,33.17518248,Q3UK97,Tnfrsf11b,"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin) [Source:MGI Symbol;Acc:MGI:109587]"
O55188,0.017881131,0.214885304,27.15646259,20.87892179,20.95804753,0.057269646,0.897626344,24,20,20.10876764,0.174409953,1,25.40540541,21.87114608,231.0973285,0.00837147,0.172134162,25.52062266,20.9573138,211.8271604,22.69059016,0.107118417,193.3532433,187.4858999,189.7655271,202.1648623,233.2319566,225.4742752,236.8430246,186.4819967,204.7126108,190.3792992,247.3730022,231.8066418,O55188,Dmp1,dentin matrix protein 1 [Source:MGI Symbol;Acc:MGI:94910]
Q542X5,0.008925623,0.203068821,24.79503106,0.891517252,16.69487423,0.057269646,0.897626344,24,2,9.755370931,0.352959768,1,24.2804428,1.982267643,205.6280374,0.008439083,0.172134162,24.35849129,1.63264612,191.041154,17.23049523,0.090192583,196.0891452,191.1216421,176.325359,162.0034202,183.2069045,195.3767642,225.46539,184.5008579,193.8580657,189.0678855,184.8386233,207.8306555,Q542X5,Efemp2,epidermal growth factor-containing fibulin-like extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:1891209]
Q9CZD3,0.005655544,0.202598481,24.04819277,4.940559999,5.661636709,0.15763919,1,28,2,6.707739435,0.211077481,1,28,2.402531858,40.34153517,0.008726039,0.175582063,26.68273092,3.198529382,33.72841411,6.845527104,0.202960242,35.84596919,36.26981053,29.67855235,24.92519435,26.7043597,29.20115664,40.46901585,41.1968815,37.78798461,35.56404388,32.64411169,32.80723082,Q9CZD3,Gars,glycyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2449057]
Q4FJQ7,0.010696011,0.203068821,21.46236559,8.839850269,7.686113699,0.096845539,1,24,8,5.661642304,0.188548285,1,21.57377049,8.653604326,35.67953988,0.008987105,0.178423984,22.34537869,8.542502173,29.8340624,8.232947186,0.275957966,25.99392684,31.78443459,42.22314438,27.10874125,18.1587098,25.45054145,32.19109031,40.07745672,33.08030108,24.30705515,30.92468465,24.22958924,Q4FJQ7,Prnp,prion protein [Source:MGI Symbol;Acc:MGI:97769]
E9Q589,0.008191075,0.203068821,20.06030151,11.83081221,4.421462599,0.096845539,1,20,12,2.985460385,0.261500608,1,20.37151703,9.441718766,53.01631679,0.009426405,0.18228463,20.14393951,11.12421134,49.32117625,4.377687016,0.088758772,46.62689184,47.92808652,53.09148715,51.42762454,51.9241018,45.62113652,52.02854083,54.94756204,51.08721877,47.34576188,39.70413054,45.63711571,E9Q589,Ncam1,neural cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97281]
P47757-2,0.032301683,0.247515447,23.62130178,4.583472101,10.07848009,0.032458965,0.792318006,28,2,14.1375566,0.219400359,1,23.92727273,4.354782702,136.9761065,0.010228953,0.194613442,25.18285817,3.776063455,131.8654156,11.3887563,0.086366514,138.8077528,152.3768911,132.2738794,116.1571386,113.0323885,133.5589712,141.0734722,132.168851,134.2090546,130.3999023,127.7753928,128.2851436,P47757,Capzb,"capping protein (actin filament) muscle Z-line, beta [Source:MGI Symbol;Acc:MGI:104652]"
Q9QYG0-2,0.010949245,0.203730712,21.81420765,3.843105955,3.502133412,0.096845539,1,24,2,3.418185503,0.219531586,1,22.45733788,4.3042069,20.37910338,0.010325361,0.194613442,22.75718184,3.433505998,18.8162513,3.67406682,0.195260297,22.95834458,23.33832499,15.79940101,13.90481421,14.32876742,19.88464977,22.27456518,17.34139357,20.47253944,16.72259548,19.17825549,21.52980417,Q9QYG0,Ndrg2,N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498]
P06801,0.007089656,0.202598481,21.01052632,6.884889315,26.78028294,0.15763919,1,24,6,12.10748978,0.237714067,1,20.88888889,8.642514945,215.0180573,0.011457455,0.212937836,21.96647173,7.256480059,196.8960692,26.97411782,0.136996731,197.2194027,216.6580991,184.6112915,186.465461,174.9480352,182.3151909,202.6169705,245.6571916,189.8329311,163.8932144,189.3803371,231.2563206,P06801,Me1,"malic enzyme 1, NADP(+)-dependent, cytosolic [Source:MGI Symbol;Acc:MGI:97043]"
Q9R0B9,0.006594614,0.202598481,26.61333333,2.060408611,97.14239792,0.15763919,1,28,2,126.517494,0.261657258,1,28,2.167751781,1305.510912,0.011671716,0.212937836,27.53777778,2.07697957,1208.589807,109.3685236,0.090492674,1285.946934,1227.42208,1111.999563,1096.858276,1042.153594,1186.212088,1354.725864,1287.97944,1227.810542,1273.645273,1160.933062,1196.176069,Q9R0B9,Plod2,"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]"
Q3U4Z7,0.012278225,0.203730712,23.34502924,14.49023179,20.52280476,0.096845539,1,24,14,22.60575476,0.232830616,1,23.25088339,13.72346435,238.2616829,0.011834668,0.212937836,23.53197088,14.07379968,227.6850111,21.15290995,0.092904271,223.5872023,211.3917553,242.0896144,246.7613575,235.7774958,210.2446211,224.0663196,191.4772523,245.7327265,250.7309483,240.928383,204.8650556,Q3U4Z7,Hdlbp,high density lipoprotein (HDL) binding protein [Source:MGI Symbol;Acc:MGI:99256]
Q5FW97,0.008769442,0.203068821,22.05524862,3.295295369,513.0636875,0.15763919,1,24,2,472.9119305,0.201024998,1,22.15488215,4.102304333,7489.483797,0.011869604,0.212937836,22.73671026,3.171278827,7338.444122,524.1896639,0.071430627,8067.714115,7748.112294,6972.790368,7112.025093,6505.931726,7555.861283,7843.009362,7051.295556,7172.775233,7097.841091,7191.490725,8037.638578,Q5FW97,EG433182,NA
Q8CG72,0.012196939,0.203730712,27.91608392,25.6416525,1.776516114,0.096845539,1,28,0,2.003759265,0.242025056,1,26.00790514,25.74407601,9.655712762,0.012136399,0.215132122,27.30799635,26.47984106,7.972759051,1.779101086,0.223147479,9.797491716,8.553510243,7.633840806,7.068122402,6.078899785,10.95058328,10.01712612,7.49143116,7.934834282,5.192618629,5.848993785,6.780240202,Q8CG72,Adprhl2,ADP-ribosylhydrolase like 2 [Source:MGI Symbol;Acc:MGI:2140364]
P51942,0.020148741,0.217774629,24,3.310627867,2603.219884,0.057269646,0.897626344,24,4,2021.041848,0.280939423,1,25.01901141,4.578253843,29453.01355,0.013391359,0.230415723,24.33967047,3.956346468,27035.11272,2936.573089,0.108620708,30555.52954,26905.92246,24983.47203,25999.1883,21936.48256,26192.2653,31408.59748,28821.87723,27661.84889,25426.54249,26707.85691,27589.66442,P51942,Matn1,"matrilin 1, cartilage matrix protein [Source:MGI Symbol;Acc:MGI:106591]"
P14152,0.022555331,0.224036717,22.30167598,2.657626306,87.18788674,0.032458965,0.792318006,24,0,40.9127158,0.45131587,1,22.45733788,3.482273149,763.594374,0.013592254,0.230415723,22.91967129,2.121119593,743.5596991,87.54348457,0.11773565,802.388751,712.8696214,698.161401,710.7806352,658.2480887,735.3993984,838.5153811,710.3447553,668.1752132,707.5867665,733.2966116,993.9868781,P14152,Mdh1,"malate dehydrogenase 1, NAD (soluble) [Source:MGI Symbol;Acc:MGI:97051]"
Q8BHN3,0.018552425,0.214885304,24,4.864912734,43.44046579,0.096845539,1,28,2,33.86188635,0.184886955,1,28,1.898670494,465.5854521,0.013649116,0.230415723,26.66666667,3.007022217,413.9189687,52.74711936,0.127433443,426.2651506,428.4264693,406.5038823,344.8577635,338.1249461,438.9684434,446.6041168,480.4639768,446.0085008,405.2372106,410.8393141,378.8952624,Q8BHN3,Ganab,alpha glucosidase 2 alpha neutral subunit [Source:MGI Symbol;Acc:MGI:1097667]
Q9DCY1,0.006225583,0.202598481,20.06030151,2.865831561,71.84695409,0.247873828,1,20,4,61.98247032,0.217758869,1,20.37151703,5.256907139,770.7241089,0.01377233,0.230415723,20.14393951,4.03477786,663.3547671,66.42722748,0.100138313,752.9693099,705.5483862,588.0852725,587.9925927,652.953555,644.6391326,732.2329498,577.7190425,633.4460487,699.0668361,737.6225728,753.9183795,Q9DCY1,Ppib,peptidylprolyl isomerase B [Source:MGI Symbol;Acc:MGI:97750]
Q03265,0.02161874,0.222728333,21.57837838,4.231460298,36.05047231,0.057269646,0.897626344,20,6,31.5970513,0.2773371,1,20.88888889,4.730776785,876.0376406,0.014006277,0.23172607,20.82242242,5.009855747,844.8095856,37.08250606,0.043894514,848.094891,896.052695,823.4962234,823.4250541,854.0564104,843.4401956,884.8076602,894.290929,780.8625466,805.4149671,855.1141059,874.1735269,Q03265,Atp5a1,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:88115]"
Q3TIJ7,0.006959362,0.202598481,23.20930233,6.035130976,8.264807675,0.247873828,1,28,2,6.493065051,0.203458438,1,22.76816609,7.266540165,166.4916705,0.014247534,0.233127226,24.65915614,5.472328869,157.066477,9.231578121,0.058774974,159.1086401,158.8376551,158.7773597,149.8583132,150.4598206,146.3445646,169.5373573,166.2687066,163.6286278,152.7009691,149.3402038,159.9086625,Q3TIJ7,Cct7,"chaperonin containing Tcp1, subunit 7 (eta) [Source:MGI Symbol;Acc:MGI:107184]"
Q80UM7,0.00849651,0.203068821,23.62130178,13.67809007,9.464515859,0.15763919,1,28,10,8.190240133,0.275090036,1,23.25088339,12.96488832,45.40928059,0.014797072,0.236286921,24.95739506,12.55825777,36.35197482,9.612008459,0.264415029,31.96432099,35.94659042,46.50138665,43.51830652,52.62433285,23.60579466,29.09629344,27.53171332,45.20761552,40.29448074,34.48959682,30.03736249,Q80UM7,Mogs,mannosyl-oligosaccharide glucosidase [Source:MGI Symbol;Acc:MGI:1929872]
B2RRX1,0.016908504,0.214885304,21.81420765,5.841693581,859.4700698,0.096845539,1,24,6,569.1356002,0.227867747,1,22.00668896,8.237725199,9701.387264,0.01494328,0.236286921,22.60696554,6.705930912,9451.236252,898.8516516,0.095104135,9828.07695,11178.19321,9665.103604,8075.607606,8388.699968,8947.245823,9479.337113,10060.85165,9369.181314,9168.950862,9373.832818,9940.234068,B2RRX1,Actb,"actin, beta [Source:MGI Symbol;Acc:MGI:87904]"
P17563,0.003543851,0.202598481,25.26582278,24.73599496,65.9498109,0.377646329,1,28,26,87.94149572,0.284230994,1,24.83018868,1.233928051,485.2367988,0.015168788,0.236286921,26.03200382,25.65706877,433.5385012,66.30345543,0.152935565,450.8431713,400.9710383,326.3409467,374.325289,359.0889195,525.2049256,505.7039898,417.4935696,433.4677538,419.8328212,424.1797376,503.0409013,P17563,Selenbp1,selenium binding protein 1 [Source:MGI Symbol;Acc:MGI:96825]
F6V084,0.007461974,0.203068821,20.06030151,12.95245714,11.58025906,0.247873828,1,24,12,7.760996963,0.206738146,1,20.75709779,9.698122786,35.03303836,0.015230628,0.236286921,21.60579977,11.57131734,29.1015822,11.14456962,0.382954079,17.58266193,16.50308515,44.63138673,42.09352143,28.88454115,22.68540434,34.29916012,31.93641857,40.31862737,24.66516128,22.37829906,11.65765591,F6V084,Tmx1,thioredoxin-related transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1919986]
P26369,0.006694105,0.202598481,21.01052632,14.03930275,11.90094842,0.247873828,1,20,14,11.30265768,0.231320875,1,21.57377049,14.12723276,48.3658475,0.015275208,0.236286921,20.86143227,14.06739233,36.43563539,11.90943448,0.326862269,20.39881431,37.85084973,42.40528413,53.83522151,49.6257476,27.33356889,26.98912044,24.88824065,47.62597986,36.74037703,23.95236451,28.73388054,P26369,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2 [Source:MGI Symbol;Acc:MGI:98886]
Q8R016,0.030488557,0.245391685,24,4.860064414,7.824232145,0.057269646,0.897626344,24,6,7.580096833,0.226526599,1,24.2804428,6.071872408,93.11524356,0.015635776,0.236286921,24.09348093,5.643764999,89.06735477,9.166736471,0.10291915,95.79011171,104.7420885,88.67082278,77.11768572,76.49472171,85.09981601,93.82416958,89.48032473,93.72759926,90.33473943,82.41756931,91.07517601,Q8R016,Blmh,bleomycin hydrolase [Source:MGI Symbol;Acc:MGI:1345186]
Q3U9G9,0.010534581,0.203068821,20.47179487,14.21820924,6.891759904,0.15763919,1,20,16,5.700012615,0.239576819,1,20.62695925,12.77481437,25.31448127,0.015707099,0.236286921,20.36625137,14.33845123,21.03890873,6.910683119,0.328471557,10.54336941,16.56675426,20.67544907,22.91675083,30.80033054,15.66299598,20.29820436,24.42225746,29.60048661,22.35121294,18.06191446,9.950191424,Q3U9G9,Lbr,lamin B receptor [Source:MGI Symbol;Acc:MGI:2138281]
Q9JIM1-2,0.021839044,0.222728333,26.79194631,7.389037056,20.75829978,0.057269646,0.897626344,28,8,14.49619423,0.31818272,1,28,7.609167324,87.32787392,0.015710145,0.236286921,27.59731544,7.665261338,69.28513577,22.25220452,0.32116852,65.69636424,93.02753637,94.87535487,45.03610383,56.35490056,45.80324451,63.26598527,81.44584554,105.3248277,65.66451447,87.98579412,57.91048116,Q9JIM1,Slc29a1,"solute carrier family 29 (nucleoside transporters), member 1 [Source:MGI Symbol;Acc:MGI:1927073]"
Q545X8,0.010685582,0.203068821,24.34146341,16.79799651,26.28637643,0.15763919,1,24,18,21.86922634,0.240862479,1,24.64419476,17.43191347,349.3159119,0.015947662,0.237460689,24.32855272,17.41351256,315.9079252,31.23972513,0.098888703,306.9701681,288.7171657,325.2774207,344.5974872,355.5830365,338.3068841,276.1374618,285.4271391,319.061583,304.369746,328.4704295,318.6729083,Q545X8,Rps4x,"ribosomal protein S4, X-linked [Source:MGI Symbol;Acc:MGI:98158]"
Q547B5,0.023920388,0.226862785,23.20930233,22.75299298,1243.141769,0.057269646,0.897626344,24,22,879.2194727,0.316133975,1,23.92727273,22.18898502,11700.89377,0.016774755,0.24250107,23.71219168,22.32175498,11403.31733,1286.075522,0.112780824,11921.49914,10671.2563,9297.41792,11042.98654,11031.00687,12735.81133,10405.72664,11618.01102,10252.08284,11087.96123,12154.73679,14796.29788,Q547B5,Spp1,secreted phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:98389]
Q8VDN2,0.014715128,0.210681022,20.90052356,12.33069982,102.1620677,0.096845539,1,24,12,67.70104294,0.312283799,1,20.88888889,11.53569115,819.9880271,0.017132108,0.245285659,21.92980415,12.00589524,709.8731709,100.338091,0.141346504,605.5375817,614.3694623,758.338371,701.3550906,730.1473763,587.3034267,732.5271047,815.3097394,913.5975628,690.093877,701.0599875,569.8584045,Q8VDN2,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88105]"
Q99JF8,0.017246119,0.214885304,27.53103448,11.6357226,2.072202464,0.096845539,1,28,12,0.843130519,0.270680187,1,28,10.45348617,16.49671078,0.017341879,0.245924367,27.84367816,11.36722827,15.38757228,2.120213768,0.137787412,16.3038116,14.59490821,16.91837202,17.52277796,14.70130717,15.00622469,11.87793672,13.01750081,17.30095684,17.96471859,16.71656671,16.27729468,Q99JF8,Psip1,PC4 and SFRS1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2142116]
G5E829,0.015714955,0.214885304,22.05524862,10.56451671,42.3234938,0.096845539,1,24,12,30.01083174,0.312082342,1,21.86046512,9.35293758,273.6030167,0.018015853,0.246067792,22.63857125,10.61829179,223.4394951,42.9285258,0.192125952,185.9053859,193.2414902,258.4648615,208.9491343,216.2976059,176.1844697,247.1639083,280.3246455,292.5959676,218.9006647,213.8264674,164.1583143,G5E829,Atp2b1,"ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]"
Q499X7,0.018963073,0.215073354,20.90052356,2.265106928,2.495575642,0.096845539,1,20,4,2.69795154,0.260335449,1,20,2.469300501,21.33901565,0.018107645,0.246067792,20.30017452,2.916559083,20.23135668,2.574672119,0.127261466,22.5512636,23.98067889,17.04564181,16.36851149,21.19718224,21.13879794,22.40845555,17.32331829,20.83635175,19.44602792,22.43413455,21.96903363,Q499X7,Coro1c,"coronin, actin binding protein 1C [Source:MGI Symbol;Acc:MGI:1345964]"
Q6NZL8-3,0.028566441,0.236389664,22.81142857,3.800883246,3.12679298,0.057269646,0.897626344,20,8,2.05148429,0.292931298,1,21.43322476,4.656924738,11.19118945,0.018140647,0.246067792,21.41488444,5.500195255,7.596187818,3.358765326,0.442164597,7.580311368,9.219690124,7.912261699,6.256587855,2.288804481,13.31500337,10.48154827,9.8276979,7.342146077,3.035680418,6.323074131,10.30847317,Q6NZL8,Scube1,"signal peptide, CUB domain, EGF-like 1 [Source:MGI Symbol;Acc:MGI:1890616]"
Q8BL97-3,0.022812882,0.224036717,22.30167598,17.21721304,12.80932132,0.096845539,1,24,18,10.77519738,0.217903128,1,22.61168385,17.63690406,140.8920135,0.018204473,0.246067792,22.97111994,17.62670027,131.3860003,14.27267905,0.108631658,127.9391648,122.5150384,122.6065525,149.6571051,134.5418931,138.4468498,118.4776743,111.5612653,138.7449218,132.8292435,152.9009129,125.1036605,Q8BL97,Srsf7,serine/arginine-rich splicing factor 7 [Source:MGI Symbol;Acc:MGI:1926232]
