Transcript.ID	Ensembl.Genome.Protein.ID	UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	protein.length	aa.synthesis.average.cost	RNA_LL4	RNA_LL8	RNA_LL12	RNA_LL16	RNA_LL20	RNA_LL24	RNA_LL28	RNA_LL32	RNA_LL36	RNA_LL40	RNA_LL44	RNA_LL48	RNA_LL52	RNA_LL56	RNA_LL60	RNA_LL64	RNA_LL68	RNA_LL72	RNA_LL76	RNA_LL80	RNA_LL84	RNA_LL88	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue
syc0051-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1308.561935	1252.178642	1310.382994	1400.550876	1353.698733	1521.44477	1508.704877	1200.421687	1376.133702	1377.810972	1278.525881	1492.55758	1634.437506	1479.770018	1596.321581	1555.387829	1618.540064	1607.945642	1572.269038	1549.924117	1576.231099	1533.351053	1459.32502709091	1634.437506	0.666450365372142
syc0052-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	602.5974557	621.8616637	630.2375891	561.8614013	593.1467939	685.8463225	570.6951026	538.9397762	636.5035159	599.7711229	606.3044416	634.5768063	743.9370141	667.8712834	727.239852	710.0843921	753.1496633	725.6713432	711.9188826	699.0167145	803.7762633	719.4560626	661.111975581818	803.7762633	0.8852250476212
syc0053-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	469.2672018	464.7225058	573.8632328	600.7370601	565.82147	510.1207897	536.3891361	419.470578	601.1558624	642.1656617	634.8263379	647.7126846	650.2129784	540.4190535	648.1830189	624.3043038	702.7652443	607.1801303	573.2949402	514.3090358	633.0204354	669.5708348	583.159658922727	702.7652443	0.00564042406837712
syc0054-m_at	ABB57627	Q54769	0.912010839	1.043518133	1.098752813	1.020469432	1.102046704	1.019295249	1.050751455	1.080936047	1.102046704	1.157710574	0.899704722	0.871565438	0.683282031	0.952138223	0.853100114	1.04761088	1.090184492	1.07225974	1.250546946	1.177877159	1.02429038475	1.250546946	0.0976614476553903	Synpcc7942_1597	213	19.2	1165.51351	952.6464218	1266.904357	1361.442646	1257.809613	1387.760947	1256.286352	916.4485424	1183.2315	1265.179741	1225.966895	1412.20317	1208.045212	1266.961153	1519.96012	1528.900401	1536.123718	1485.960222	1253.502829	1300.846993	1749.944061	1439.165662	1315.49109391818	1749.944061	0.0665183194266924
syc0055-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	418.4425824	506.1873848	537.9072155	507.3914057	513.6945803	567.0634643	480.1306161	465.1482722	653.5792927	593.4981798	485.259347	643.669755	541.9886153	623.326872	796.9495817	635.6098425	753.3404113	662.9987839	484.4847095	630.3334194	719.4958333	621.0440755	583.706556372727	796.9495817	0.295713170146146
syc0056-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	802.0951833	991.379558	791.6803884	901.7321624	808.72555	736.9125759	770.9798558	928.3244826	820.0387749	930.7309941	810.7148149	870.2959026	945.8790913	975.0104384	889.1410428	931.7150835	922.9913675	943.6693473	939.1543893	1051.56837	979.7457016	1015.102953	898.072183072727	1051.56837	0.29032552139719
syc0057-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	193.0381634	196.6443335	199.3204935	198.5860975	194.7852366	189.8386778	168.5896021	191.8494247	223.0193201	192.5646604	206.4440784	208.0014551	252.914973	211.1382792	241.3620783	207.027615	243.8182289	221.6593383	240.1506968	225.5628315	294.6183902	268.7806098	216.805208368182	294.6183902	0.636157493234408
syc0058-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	118.4867954	131.217446	132.8008564	131.8499674	152.6729274	154.8396127	164.0805991	126.054105	147.1272609	109.62338	184.0448515	167.9668599	226.9334776	126.9593146	157.219265	158.1033347	178.2840489	174.2889059	159.0918215	150.343152	56.29951581	76.76507155	144.775116784545	226.9334776	0.0665342168147419
syc0059-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.30159716	89.3720762	80.60701759	72.87695811	89.25282432	77.62334582	86.54890273	85.70776029	74.73896273	94.52527435	79.51509956	90.21346979	124.7431197	101.7179022	108.1512761	106.4341817	116.2947372	115.9909166	98.07694762	94.94045358	123.6227434	128.6891938	95.7702163886364	128.6891938	0.843250779058016
syc0060-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	969.0541521	979.9743141	695.2356183	753.6716134	870.8476992	844.8001527	886.3643137	833.303097	624.9231577	675.752276	760.085946	902.18958	801.0886356	823.5542588	699.8619924	961.1684698	1076.351138	948.5436737	849.6846487	919.6097823	830.0043164	1063.027815	853.140756859091	1076.351138	0.185794244064685
syc0061-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	409.5273924	374.0109943	292.8905176	333.6950236	347.3416188	344.6789689	354.9242082	359.9471403	255.378483	317.4539187	336.5680824	323.7820277	418.6427651	392.0697044	323.7583368	425.0843232	455.7898853	452.7103203	397.6754907	378.3772938	337.6931035	411.7569437	365.625297395455	455.7898853	0.177764246073148
syc0062-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.68322839	85.30210459	75.76316937	67.60492033	83.80486711	82.53974861	68.02185941	88.1620438	87.72669174	58.7720063	50.67212712	73.97418964	126.3692365	116.8857249	104.0778463	82.78099579	97.51874212	90.79921529	112.3266982	117.5626359	125.3775005	113.4112703	89.4153101004545	126.3692365	0.181795424699642
syc0063-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	394.6905311	319.7986337	151.2781315	167.0251692	218.7899372	280.1786605	276.7920914	385.543815	365.9540466	322.6022185	625.0579448	462.9918999	386.4336307	158.2051093	185.1651208	656.1053253	365.2762846	256.2044301	305.6976717	362.89054	236.1329715	1021.771773	359.299360745455	1021.771773	0.493019170614914
syc0064-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.10382233	72.46194448	75.98575348	66.15335934	63.10813552	58.1781338	61.60224799	92.89228141	64.77219968	49.42434705	62.70565203	87.68855506	127.09083	75.59621909	79.31691732	70.69851252	102.5476874	58.15653472	87.31514461	132.8796415	125.3611683	97.04938327	80.5040214045455	132.8796415	0.485498475316915
syc0065-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	411.26108	336.1179679	258.0260253	313.4522138	372.0748709	336.1307725	397.5566701	319.148005	253.6871995	283.225067	320.810012	340.0226106	507.0957833	353.7409083	296.9439687	391.8835972	405.1003283	406.0763321	372.3671632	312.1751134	311.6126386	346.8869317	347.517966336364	507.0957833	0.0127890953871312
syc0066-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	627.5670562	568.2522032	708.2850389	801.1951221	701.8591948	537.6013586	466.9858518	554.0949237	688.7789182	881.5076449	730.7856588	637.7178992	708.8259551	617.9526391	885.0902447	910.1488796	780.0069076	592.1807968	693.0376844	616.3366707	823.2088872	872.9530002	700.198751627273	910.1488796	1.10243806460034e-06
syc0067-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.55922977	1162.596891	2576.903795	760.725286	66.32102801	57.11594217	127.2364045	1803.625334	2603.280388	1083.950199	83.35203966	65.62758532	318.5518952	2299.290542	2512.934228	544.365383	116.76034	95.95410107	389.8734296	2205.675071	2339.524625	974.919381	1012.68832355909	2603.280388	0.00230886536966606
syc0068-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134.6884483	1174.56718	2788.003661	769.9785465	66.78627087	45.01721088	163.7619672	1823.101742	2840.625639	959.2840534	72.1904684	56.62666147	325.8403044	2348.19821	2463.595419	504.0402087	110.8087387	86.22061715	344.6336171	2299.731768	2203.554809	835.6309695	1018.94938684409	2840.625639	0.00413926643726146
syc0069-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111.9146285	1697.038113	3050.814005	885.7960559	58.29059953	51.98136586	152.3291311	1974.448577	2825.88577	1272.569254	93.86023045	60.88413454	251.3497935	2847.652935	2814.875243	540.5108438	116.0839092	104.9199058	370.2159717	2520.808999	2771.680125	1146.90039	1169.12772640364	3050.814005	1.52373190959978e-06
syc0070-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3897.14224	3690.404631	2693.791147	3063.813253	3508.439309	3581.641256	3731.343637	3365.695113	2798.412777	3026.994943	3180.055027	3595.375909	2161.82605	2220.696043	1905.96486	2677.770026	2566.124784	2480.409341	2287.419635	2009.675783	2123.844568	2857.552512	2882.92694745455	3897.14224	0.180965521307233
syc0071-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5552.79656	4773.548631	4630.142517	4634.48923	5083.790262	5158.322514	5020.842608	4362.551532	4625.249051	5002.104546	5247.658701	4600.980785	4326.96326	3547.906121	3886.081654	3953.17405	4436.126875	3836.728725	4251.728954	3718.886392	4828.809328	4269.09926	4533.99916163636	5552.79656	0.349626644550944
syc0072-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1029.864844	912.3378558	1057.813972	995.8948698	974.9588682	1105.243198	1032.384324	786.2440391	1078.88618	1069.457916	955.3755887	1131.909309	1243.538497	1091.045526	1335.747116	1306.303135	1302.809843	1257.363379	1115.491523	1086.142363	1325.946399	1201.436494	1108.91796543636	1335.747116	0.594958038231827
syc0073-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2624.983969	1838.995537	1687.471156	2171.211514	2751.936387	2804.77937	2405.77787	1683.859083	1762.922059	2096.502367	2556.485579	3068.805061	2956.583665	2010.788114	2065.196298	2747.506722	2798.30792	2984.981104	2725.682137	1992.986378	1923.283852	2316.761078	2362.53669181818	3068.805061	1.10609542395642e-06
syc0074-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2868.082353	2410.386803	2946.664967	2930.376195	2854.007078	3312.673378	3139.134372	2438.851048	2957.290823	3090.149632	3175.188574	3659.793237	2374.276042	2376.100654	2730.627163	2920.205393	3086.5018	3119.89659	2565.445956	2392.874735	2786.392499	2864.780062	2863.62269790909	3659.793237	0.000594468927756332
syc0075-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	944.4913503	689.6889782	738.6872868	844.6570343	1032.150605	951.6547914	981.2570163	615.811813	825.4252811	918.690369	1096.434264	1031.443972	961.852794	813.0310712	1055.15413	1130.477235	1179.02111	1138.288284	834.2943563	928.3630211	980.0688704	1045.399396	942.561046790909	1179.02111	0.000315596605781202
syc0076-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	798.5593655	733.9425078	706.4943327	838.2927115	812.2362244	847.8956037	799.8282898	583.7519655	779.3510858	880.6000305	840.2547437	973.1236376	823.6787893	670.9426037	941.0518749	999.2474876	1020.727599	913.0878379	834.036335	778.2273723	985.5574015	987.9338981	843.128258990909	1020.727599	0.00659849521253765
syc0077-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	349.3752391	344.891274	404.8612369	377.7190118	371.8735309	357.2636767	316.9309876	327.8179035	335.2643432	386.6599645	393.3487384	391.2618594	440.4819072	315.1092603	391.1922611	432.1067676	413.3595399	336.6281216	364.0726626	324.5654294	417.4984753	399.6085546	372.358670254545	440.4819072	0.0186551021376366
syc0078-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	173.3313189	159.6913548	151.9140903	154.107564	157.4464708	196.0956494	160.011738	130.7301405	133.2112257	156.0322637	178.7949935	155.7996163	233.6332983	166.366121	208.3939065	187.1460728	202.8583274	175.8676178	184.0601946	153.8643242	196.2188148	211.9391425	173.977920263636	233.6332983	0.481036164265192
syc0079-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1613.003448	1915.281406	1201.872262	1530.864566	1226.353906	1133.486148	1586.299491	2306.244034	1178.219861	1637.790956	1232.776114	1253.953765	1357.902709	1426.737294	1031.304964	1328.220133	1135.912698	920.4586711	1519.198659	1427.84426	1012.102657	1362.562672	1379.01775791364	2306.244034	0.219157942003473
syc0080-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	365.2300918	382.6716447	418.9609458	347.2326663	396.8102663	336.821088	305.9073397	332.9354138	435.003855	294.9992617	323.566188	374.9633913	302.2647464	378.8250233	364.3156563	310.9920156	358.8413163	271.5844357	381.5464029	380.7440991	532.8736503	316.4926148	359.708277868182	532.8736503	0.160243964781334
syc0081-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	163.463078	173.506485	122.9520125	132.892591	116.0902009	118.3184494	160.4336161	186.3572868	87.06960248	103.4717431	102.5230681	148.0076576	258.0744452	206.6201936	147.3523808	174.4552274	192.4261114	168.22401	198.0167094	152.6911611	138.2785609	171.4727962	155.577153953636	258.0744452	0.125872440415552
syc0082-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	199.2401928	169.3367779	184.5011307	193.6178551	200.4320572	215.4663366	190.1452045	155.84065	204.6085328	212.4393771	216.9877235	234.6372379	246.4430814	208.0817553	241.9748056	238.4581574	231.5824323	210.2089993	246.3975441	225.7253757	191.7484509	217.7108468	210.708387495455	246.4430814	0.269428574533471
syc0083-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	108.3695374	102.7428707	118.8111517	94.13123932	103.0189294	89.79732808	80.78100833	113.1077045	104.2500376	102.7738508	89.0505487	135.3276707	158.1688272	108.4429556	142.7529745	109.3408402	115.597739	114.9550508	111.5623894	119.2797852	103.0289562	123.274662	111.298457151364	158.1688272	0.794774192238358
syc0084-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1015.427907	1399.542333	1211.533434	1182.122748	1116.171349	969.0481674	1141.053615	1735.798769	1412.089226	1228.640365	1093.542083	1055.110822	753.116467	1003.510998	1154.493888	1088.718814	944.0809775	811.9158595	822.4022155	1108.067247	1086.218154	1216.510476	1115.86890522273	1735.798769	0.0223236247132772
syc0085-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	326.4006764	323.7498198	320.242596	354.1452404	401.1105275	404.800424	374.9902022	341.5555401	405.6644285	297.1486103	301.6930475	449.3722673	355.6915948	391.9240737	430.9316985	373.1831375	422.8237575	382.5733478	347.2659678	423.3565067	417.3404241	439.2380963	376.600090213636	449.3722673	0.823924385506679
syc0086-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	145.0391122	181.5552303	156.1854179	180.500066	181.345301	218.5678619	191.4616956	190.1444937	155.6359818	124.2648501	170.8534777	194.9543881	228.4131939	192.5009016	191.6502383	174.7839065	210.4371938	182.3733714	174.9247866	185.9951656	179.0209957	165.1144691	180.714640854545	228.4131939	0.113585399503409
syc0087-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	425.0171855	241.2154908	275.4478299	373.7975481	386.7503777	404.3154575	335.3417359	242.8186459	263.4253839	364.1564645	420.0575115	461.8785572	503.4322929	246.7434744	332.8152508	462.6020235	494.0554614	446.8151815	409.1028092	236.657787	284.9974458	457.5745757	366.773567754545	503.4322929	2.45059783425659e-06
syc0088-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.91251395	69.80338788	70.56532513	96.08774693	75.13553775	65.6482685	73.14948115	72.1919872	65.80776327	76.92962205	88.85424787	85.89886084	163.3180006	79.56265823	105.1098978	116.2340104	135.8702398	117.5005036	130.3271702	111.8152888	117.0419036	116.002345	95.5803072977273	163.3180006	0.730713621235562
syc0089-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6636.770994	6889.861778	4927.962123	5412.769767	5513.57284	5861.113706	6821.423889	7174.30721	4226.999214	4365.264465	4507.934268	5043.901574	8040.191971	6880.710878	4984.262889	5994.46197	5669.684619	6293.233298	7576.294115	6611.110619	4638.739765	5598.165136	5894.033504	8040.191971	0.000161111727906871
syc0090-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2730.936592	3011.884678	2359.468495	2306.123587	2571.012395	2669.515004	3039.672012	3488.804937	2015.407676	2111.633437	2133.920995	2302.518698	2784.906942	2886.328611	2271.931944	2521.399806	2455.971668	2630.614572	2889.834646	2726.030747	1912.593648	2448.653153	2557.68928377273	3488.804937	0.008981266448044
syc0091-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	564.6417022	511.2217588	489.1045835	521.3435959	595.1895229	631.7667379	639.6691195	514.574314	495.0361003	508.8556643	507.7716716	583.5084502	670.3267562	552.6963882	607.1734338	583.1599343	664.9205666	631.451212	657.6926225	575.4015172	595.574682	606.0571514	577.597158422727	670.3267562	0.0385070225534375
syc0092-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	529.486122	624.4904528	468.4395384	591.4931398	536.4407058	601.1496486	629.5549508	671.6938947	586.2657979	539.4507814	590.3131152	660.4540815	932.0994048	752.4732313	786.3733798	804.4709547	867.3123133	760.0649446	858.0851071	767.2833693	632.5897101	721.3128691	677.786250590909	932.0994048	0.601165646456217
syc0093-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3753.069002	4564.959495	3719.514164	3663.689949	3568.981678	3730.699559	4320.0568	4634.294871	3736.027278	3850.476775	3700.959966	3725.371874	5261.006742	4539.041293	3739.689621	3828.153158	3906.344569	4081.928178	4597.755332	4358.710765	3546.78886	3904.122243	4033.25646236364	5261.006742	0.00713838975034943
syc0094-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13482.91543	13687.81679	11407.11443	12416.17103	12777.39801	13020.00273	14015.78307	13912.54857	11880.03652	12286.90143	14520.00132	11802.34756	12996.99524	11964.1209	10583.2371	11933.99835	10877.40857	12329.53521	12323.68766	11182.4936	10360.41829	10763.25163	12296.5537927273	14520.00132	0.091983511780208
syc0095-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.24176347	37.8624719	49.09445963	50.70835235	48.21131686	42.25442088	58.24146263	53.46525745	38.81822685	38.65687133	46.2081016	35.12375776	59.47987272	55.96512731	55.45742036	23.27791481	54.99775335	59.91994307	73.00720137	72.65992432	71.08171836	56.21405456	50.99760877	73.00720137	0.293928283067607
syc0096-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.31627328	33.51159164	60.81014495	56.65076781	38.96381743	41.24805651	27.33076768	47.17110331	48.34044132	33.07508557	33.95709118	39.72202813	50.90502011	51.19110188	47.2499627	42.63903813	50.48425168	46.63281699	47.72736128	70.17144449	104.0663696	79.62626827	50.0814001790909	104.0663696	0.339908907933904
syc0097-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	810.7619332	1412.894346	1094.999588	1064.857453	816.3653345	878.0183948	792.9305797	1449.399358	1134.598654	997.0970556	921.2964552	862.0512105	1313.295966	1682.103006	1295.695334	1051.7567	1011.645613	1058.941654	1359.415105	1884.052178	1851.793951	1271.561294	1182.52414379545	1884.052178	5.51234871283331e-05
syc0098-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	275.9881598	326.2147736	296.1568715	298.1022066	265.9109852	303.2549562	270.4517629	284.192349	298.3671793	317.799942	263.774246	364.7532317	391.8470828	388.334314	351.3033789	387.0406366	419.6086679	326.0068104	362.4637833	331.0960853	413.1975397	385.9349953	332.809089	419.6086679	0.801119993841058
syc0099-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	343.865334	449.7727112	374.5434157	340.723695	334.7196365	289.7488165	279.8717323	384.8640877	385.8142759	350.640408	305.6017833	352.5858997	483.5359894	459.0262232	426.871181	412.1585505	378.3679429	417.2134278	432.4610925	439.0510461	447.642685	407.117987	386.1908146	483.5359894	0.0511961246601433
syc0100-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121.5208589	84.09458835	94.28694821	114.2317001	133.6759947	123.4635802	85.29646739	93.45046921	105.3472288	127.9885599	83.18428802	156.9262782	137.8518254	129.1177405	157.295386	168.6312907	179.5046284	141.4948747	139.9525241	136.5148033	170.3843989	203.9522113	131.280302058182	203.9522113	0.275271423562878
syc0101-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	529.4050933	331.9980305	507.1055964	599.7693543	521.2661629	526.4240928	450.6470232	352.9259366	484.1081419	550.0106187	574.6147956	540.3152636	731.5596971	459.262263	611.0859912	661.4051615	712.1552094	658.4399357	568.4766745	501.4831474	644.9277347	646.1067213	552.886029345455	731.5596971	0.036477475655252
syc0102-h_at	ABB57485	Q31N84	1.081433951	0.915587806	1.161181211	0.874580923	1.258635567	1.042077455	1.163590053	1.327700137	1.114807803	0.917275935	1.117635016	1.006931669	0.74713658	0.959400632	1.056574196	1.028963572	0.949292391	1.288546216	0.923208937	0.857037845	1.03957989475	1.327700137	0.510619870764646	Synpcc7942_1455	335	18.1	562.7780385	406.9711967	464.7380498	584.324909	495.5893952	519.167277	525.0034194	342.1910021	524.7536173	627.0998722	535.9490623	608.7648096	629.804304	444.516393	571.9712083	621.4372795	706.8896291	602.814488	578.8271109	450.3607444	537.9523675	567.8096284	541.350627372727	706.8896291	0.00729275211604832
syc0103-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1547.534848	1290.998393	1247.552847	1635.718405	1683.879607	1657.243349	1713.931239	1238.980215	1449.690726	1566.138611	1722.259945	1993.906201	2213.836792	1567.771938	1782.998332	1956.899982	2039.587068	2016.142262	2023.374576	1488.551324	1729.860717	1854.236334	1700.95880504545	2213.836792	0.0401872182315645
syc0104-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1808.794862	1935.551659	1853.003772	1933.678272	1760.723079	1905.20632	1914.317415	1868.936692	1782.720597	1869.925533	1687.827478	1896.87168	1676.686094	1764.938017	1664.675522	2018.378074	1782.134654	1951.586967	1820.913218	1780.000906	1782.67688	1684.452378	1824.72727586364	2018.378074	0.782248087268579
