Uniprot.ID	Gene.Name	CT03	CT07	CT11	CT15	CT19	CT23	CT27	CT31	CT35	CT39	CT43	CT47	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A0A6YWI2	Lamb2	0	0.390505386	0.00437595	0.014074988	-0.143045077	-0.044492778	0.210679075	-0.067840388	0.478165953	0.024559296	-0.314442101	-0.146162254	0.0338648375	0.478165953	0.0500472701147572	NA	NA	NA
A0A0A6YWJ1	Rhoa	0	0.098265566	-0.236623642	-0.056679677	-0.179835723	-0.082019724	0.105735624	-0.059155111	-0.472228016	-0.285204097	0.063069561	0.00501215	-0.09163859075	0.105735624	0.0969512481070258	NA	NA	NA
A0A0A6YWM5	Rab3gap2	0	-2.984630173	-1.721713602	-3.276648981	-3.935460497	-5.486357004	-2.875363827	-3.031588812	-2.372459157	-5.71925109	-3.790847248	-4.322795328	-3.29309297658333	0	0.303236826112388	NA	NA	NA
A0A0A6YWP4	Cfh	0	0.657981817	-0.006384824	0.098058914	-0.294495551	-0.186234374	0.597293565	0.217936003	0.151723245	-0.2866821	0.320633479	0.340657465	0.13420730325	0.657981817	0.263399011914329	NA	NA	NA
A0A0A6YWU2	Ncam1	0	0.071372282	-0.111479907	-0.433006257	-0.790994594	-0.165479641	-0.062056574	-0.255542384	-0.395376211	-1.235672069	-0.602695939	-0.697839747	-0.38989758675	0.071372282	0.0194611415685562	NA	NA	NA
A0A0A6YWY6	Lamb2	0	0.390505386	0.00437595	0.014074988	-0.143045077	-0.044492778	0.210679075	-0.067840388	0.478165953	0.024559296	-0.314442101	-0.146162254	0.0338648375	0.478165953	0.0500472701147572	NA	NA	NA
A0A0A6YWZ2	Rsu1	0	0.309588437	0.198847445	0.286946778	0.564424643	0.528364546	0.279573739	0.357224855	0.941097244	0.745025579	0.437774793	0.416958785	0.422152237	0.941097244	0.401651791055978	NA	NA	NA
A0A0A6YX05	Atp1b1	0	0.919885358	-1.50273311	-0.779896454	-0.832935243	-0.888485811	0.060805222	-0.509119909	0.163585526	-1.384084811	-2.670101988	-2.186450793	-0.800794334416667	0.919885358	0.069314786216168	NA	NA	NA
A0A0A6YX49	Serpinc1	0	0.292645235	0.377297395	0.231415073	0.395537367	-0.115877017	0.949164534	0.771115853	0.696590324	0.503989762	0.667369346	0.516120713	0.440447382083333	0.949164534	0.802491193879664	NA	NA	NA
A0A0A6YX76	Fubp3	0	0.156436416	0.345212406	0.200221168	0.22226103	0.2685243	0.232596252	0.37225057	0.099852804	0.379694077	0.446970509	0.470574802	0.2662161945	0.470574802	0.547607032029343	NA	NA	NA
A0A0A6YXB6	Dag1	0	0.737289914	0.325419365	0.603844049	0.694447936	0.607218978	0.751336434	0.491357981	0.823334977	0.865268825	0.521385375	0.531754595	0.579388202416667	0.865268825	0.676724497454942	NA	NA	NA
A0A0A6YXC2	Gnai2	0	0.44352475	0.414837196	0.203561649	0.610520812	0.332686501	0.521624463	0.69975834	0.385714844	0.441290117	0.528939803	0.529271437	0.425977492666667	0.69975834	0.714511711845084	NA	NA	NA
A0A0A6YXF6	Rhoa	0	0.098265566	-0.236623642	-0.056679677	-0.179835723	-0.082019724	0.105735624	-0.059155111	-0.472228016	-0.285204097	0.063069561	0.00501215	-0.09163859075	0.105735624	0.0969512481070258	NA	NA	NA
A0A0A6YXN0	Gnai2	0	0.44352475	0.414837196	0.203561649	0.610520812	0.332686501	0.521624463	0.69975834	0.385714844	0.441290117	0.528939803	0.529271437	0.425977492666667	0.69975834	0.714511711845084	NA	NA	NA
A0A0A6YXQ1	Angptl2	0	0.025228346	0.213344621	-0.188598424	-0.075717107	0.037732396	0.034996462	0.252047455	-0.062259347	-0.20348747	0.308541748	0.279628424	0.051788092	0.308541748	0.54038510895889	NA	NA	NA
A0A0A6YXR1	Dst	0	1.102692325	0.771744991	0.353378305	0.907735261	1.002641182	1.045939189	0.658778782	0.934416735	0.762668016	0.685256683	0.8536874	0.756578239083333	1.102692325	0.248274510103655	NA	NA	NA
A0A0A6YXS4	Impdh2	0	0.73768925	0.726119094	1.038348221	0.670855055	0.760286578	0.309872566	0.438061235	0.55409965	0.60070718	0.734147845	0.533277337	0.59195533425	1.038348221	0.0379048673563577	NA	NA	NA
A0A0A6YXS8	Serpinc1	0	0.292645235	0.377297395	0.231415073	0.395537367	-0.115877017	0.949164534	0.771115853	0.696590324	0.503989762	0.667369346	0.516120713	0.440447382083333	0.949164534	0.802491193879664	NA	NA	NA
A0A0A6YXV0	Apeh	0	0.585354737	0.898863956	0.095199316	0.756343161	0.538378607	0.779039686	1.09971319	0.888443282	0.774548519	1.090622419	0.996306538	0.70856778425	1.09971319	0.894598034151967	NA	NA	NA
A0A0A6YXW8	Ak1	0	-0.050504259	0.227635358	-0.707914396	-0.05531948	-0.270037968	-0.271926104	-0.271221492	-0.075252022	0.294348628	-0.184164746	-0.306609668	-0.139247179083333	0.294348628	0.306772185793459	NA	NA	NA
A0A0A6YY34	Gpx1	0	0.183088853	-0.489059607	-0.991383497	-0.748313623	-0.25509047	-0.521829496	-0.133323023	-0.795314525	-0.886643656	-0.851150541	-0.805151582	-0.524514263916667	0.183088853	0.0170842267411612	NA	NA	NA
A0A0A6YY39	Fubp3	0	0.156436416	0.345212406	0.200221168	0.22226103	0.2685243	0.232596252	0.37225057	0.099852804	0.379694077	0.446970509	0.470574802	0.2662161945	0.470574802	0.547607032029343	NA	NA	NA
A0A0A6YY71	Lamb2	0	0.390505386	0.00437595	0.014074988	-0.143045077	-0.044492778	0.210679075	-0.067840388	0.478165953	0.024559296	-0.314442101	-0.146162254	0.0338648375	0.478165953	0.0500472701147572	NA	NA	NA
A0A0A6YY91	Ncam1	0	0.071372282	-0.111479907	-0.433006257	-0.790994594	-0.165479641	-0.062056574	-0.255542384	-0.395376211	-1.235672069	-0.602695939	-0.697839747	-0.38989758675	0.071372282	0.0194611415685562	NA	NA	NA
A0A0B4J1M7	Plec	0	0.286849385	0.058506647	0.053656205	0.08223006	0.233366702	0.170109702	0.170390633	-0.032345119	0.033191725	0.157425315	0.164811896	0.11484942925	0.286849385	0.240314869807691	NA	NA	NA
A0A0G2JD97	Huwe1	0	0.758078612	0.527339868	0.738955632	0.885961688	1.03076695	0.653520981	0.823665046	0.691180745	0.661012397	0.826569565	-0.157171891	0.619989966083333	1.03076695	0.303564634158076	NA	NA	NA
A0A0G2JD99	Pfkp	0	0.53495129	0.267077224	-0.214983088	0.425422806	0.210685246	0.14266588	0.665821861	0.421990115	0.141779871	-0.163994677	-0.078506853	0.19607580625	0.665821861	0.13808049380888	NA	NA	NA
A0A0G2JDA6	Cox6c	0	0.084498321	-0.076107689	0.421785337	-0.018896583	0.169957487	-0.068270746	-0.151645641	-0.370084514	-0.029942434	0.247999922	0.248477187	0.0381475539166667	0.421785337	0.195611110704649	NA	NA	NA
A0A0G2JDF8	Srrt	0	-0.594783256	-0.093943041	-0.378085885	0.275174716	-0.26004589	-0.882250842	-0.484872519	0.02955423	-0.169652257	-0.341844921	-1.246265231	-0.345584574666667	0.275174716	0.351900454133214	NA	NA	NA
A0A0G2JDI8	Azgp1	0	0.421122766	0.471505167	0.431350331	0.804474128	0.444159937	0.706755568	1.095868263	0.711570427	0.779131414	0.864111396	0.967775783	0.641485431666667	1.095868263	0.771301044440009	NA	NA	NA
A0A0G2JDJ7	Csde1	0	0.583151181	1.207254345	0.785471198	1.161483395	0.578652343	0.759850919	1.144460062	1.080783784	1.184800318	1.251558055	0.943952258	0.890118154833333	1.251558055	0.0506957810229849	NA	NA	NA
A0A0G2JDM3	Myl3	0	-2.25999459	-0.644770608	-1.591099526	-0.038414387	-2.123415519	-1.508510528	-1.490863452	0.423188347	-0.966981581	-1.9351598	-1.550400695	-1.14053519491667	0.423188347	0.6947437646099	NA	NA	NA
A0A0G2JDN3	Srrt	0	-0.594783256	-0.093943041	-0.378085885	0.275174716	-0.26004589	-0.882250842	-0.484872519	0.02955423	-0.169652257	-0.341844921	-1.246265231	-0.345584574666667	0.275174716	0.351900454133214	NA	NA	NA
A0A0G2JDN7	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JDU1	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JDU7	Fscn1	0	0.361645759	0.152404471	-0.555288456	0.051783009	-0.467214509	0.078012738	0.085971141	-0.223528232	-0.472743191	-0.428792219	-0.578770018	-0.166376625583333	0.361645759	0.0334554759669134	NA	NA	NA
A0A0G2JDV0	Aimp1	0	-0.134720455	0.190234449	-0.013029948	-0.047548627	0.115352541	0.016018733	0.051159294	-0.199243674	-0.202445302	0.155194158	0.13195842	0.00524413241666667	0.190234449	0.113770751909957	NA	NA	NA
A0A0G2JDV4	Igkv5-39	0	3.849462566	1.07992079	2.047401155	1.326957779	0.140787146	2.98045576	1.431876227	3.921543568	2.871679627	2.845382513	3.54696702	2.17020284591667	3.921543568	0.764344424637933	NA	NA	NA
A0A0G2JDV9	Anxa3	0	-0.004342057	0.057538624	-0.284575649	0.221469097	0.13308967	0.327238564	0.371600785	0.612005027	0.413467827	0.414112432	0.377169671	0.219897832583333	0.612005027	0.920104017338019	NA	NA	NA
A0A0G2JDW2	Myl3	0	-2.25999459	-0.644770608	-1.591099526	-0.038414387	-2.123415519	-1.508510528	-1.490863452	0.423188347	-0.966981581	-1.9351598	-1.550400695	-1.14053519491667	0.423188347	0.6947437646099	NA	NA	NA
A0A0G2JDW6	Aimp1	0	-0.134720455	0.190234449	-0.013029948	-0.047548627	0.115352541	0.016018733	0.051159294	-0.199243674	-0.202445302	0.155194158	0.13195842	0.00524413241666667	0.190234449	0.113770751909957	NA	NA	NA
A0A0G2JDX2	Adh5	0	0.236088316	0.249765695	0.309248844	0.354233681	0.279931257	0.232094054	0.364720421	0.30812233	0.523379817	0.554541175	0.727167019	0.34494105075	0.727167019	0.242393716511303	NA	NA	NA
A0A0G2JDY5	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JDY6	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JDZ3	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JDZ7	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JDZ8	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JE24	Ubap2l	0	0.242156897	0.309360247	0.431358356	0.23449045	0.435555829	0.02607978	0.370216138	0.144417944	0.410243407	0.421363304	0.212026683	0.269772419583333	0.435555829	0.203861075488013	NA	NA	NA
A0A0G2JE27	Capza1	0	0.382983947	0.42366437	0.848063332	0.820053601	0.751156418	0.595825994	0.62151617	0.369116908	0.672994501	0.8832387	0.656386538	0.585416706583333	0.8832387	0.137989210966391	NA	NA	NA
A0A0G2JE29	Pcolce	0	-0.360031867	0.117887983	-0.301703064	-0.171455054	-0.027272495	-0.0064941	0.188704516	-0.404983316	0.070710842	0.042697608	0.169554792	-0.05686534625	0.188704516	0.621918431598367	NA	NA	NA
A0A0G2JE32	Ube2d3	0	0.335635097	0.258781513	0.258053146	0.39089306	0.670531373	0.248709741	0.493552444	0.18114762	0.341895901	0.452227706	0.288173634	0.32663343625	0.670531373	0.63956624320636	NA	NA	NA
A0A0G2JE45	Sh3glb1	0	0.468300712	0.250406222	0.45235588	0.639995646	0.64580095	0.306202257	0.38761859	0.19863944	0.451518408	0.445599619	0.347980191	0.382868159583333	0.64580095	0.26345581825066	NA	NA	NA
A0A0G2JE54	Dclk1	0	0.008303631	0.501687518	-0.376806298	0.423136515	0.22962108	-0.146851537	-0.000977662	-0.251228662	0.293619323	0.018757858	-0.317723322	0.0317948703333333	0.501687518	0.836724563761918	NA	NA	NA
A0A0G2JE55	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
A0A0G2JE57	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JE62	Csde1	0	0.583151181	1.207254345	0.785471198	1.161483395	0.578652343	0.759850919	1.144460062	1.080783784	1.184800318	1.251558055	0.943952258	0.890118154833333	1.251558055	0.0506957810229849	NA	NA	NA
A0A0G2JE77	Ptbp2	0	0.290516001	0.244355164	0.024938382	0.05845988	0.366303285	0.107060508	0.01188828	-0.1945461	0.356825305	0.245917849	-0.019285137	0.124369451416667	0.366303285	0.866658577934094	NA	NA	NA
A0A0G2JEB9	Ptbp2	0	0.290516001	0.244355164	0.024938382	0.05845988	0.366303285	0.107060508	0.01188828	-0.1945461	0.356825305	0.245917849	-0.019285137	0.124369451416667	0.366303285	0.866658577934094	NA	NA	NA
A0A0G2JEC4	Sh3glb1	0	0.468300712	0.250406222	0.45235588	0.639995646	0.64580095	0.306202257	0.38761859	0.19863944	0.451518408	0.445599619	0.347980191	0.382868159583333	0.64580095	0.26345581825066	NA	NA	NA
A0A0G2JEC6	Ubap2l	0	0.242156897	0.309360247	0.431358356	0.23449045	0.435555829	0.02607978	0.370216138	0.144417944	0.410243407	0.421363304	0.212026683	0.269772419583333	0.435555829	0.203861075488013	NA	NA	NA
A0A0G2JEJ0	Pdlim5	0	-2.638170656	-1.074109653	-1.728529532	-2.036493662	-2.486561236	-2.232770472	-1.925487696	-0.689918081	-1.775340874	-1.656877937	-2.464671335	-1.72574426116667	0	0.149106238247557	NA	NA	NA
A0A0G2JEM7	Lap3	0	0.583296277	0.662730913	0.5737032	0.92098415	1.083063977	0.587291837	0.886981852	0.781324119	0.930381695	0.932676302	0.895467271	0.736491799416667	1.083063977	0.441542459414499	NA	NA	NA
A0A0G2JEN4	Dclk1	0	0.008303631	0.501687518	-0.376806298	0.423136515	0.22962108	-0.146851537	-0.000977662	-0.251228662	0.293619323	0.018757858	-0.317723322	0.0317948703333333	0.501687518	0.836724563761918	NA	NA	NA
A0A0G2JEU1	Aldh2	0	0.121016744	0.202164058	-0.230691486	0.103421856	-0.110521515	0.137816084	0.186205606	-0.068733074	0.067828109	0.264098903	0.104062607	0.0647223243333333	0.264098903	0.884866304684812	NA	NA	NA
A0A0G2JEU9	Aimp1	0	-0.134720455	0.190234449	-0.013029948	-0.047548627	0.115352541	0.016018733	0.051159294	-0.199243674	-0.202445302	0.155194158	0.13195842	0.00524413241666667	0.190234449	0.113770751909957	NA	NA	NA
A0A0G2JEV1	Nipsnap2 Gbas	0	-0.127883651	-0.063536972	-0.11748241	-0.412062589	-0.105279609	-0.232426138	0.113598422	-0.137657688	-0.456532198	-0.214811663	-0.434175554	-0.182354170833333	0.113598422	0.131321073837265	NA	NA	NA
A0A0G2JEX1	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JEY6	Rpl34	0	0.153422966	0.237862917	-0.30010995	-0.122709661	-0.354593344	0.223898138	-0.106939756	-0.689837319	-0.859908532	0.260490256	0.40743273	-0.0959159629166667	0.40743273	0.317099888432411	NA	NA	NA
A0A0G2JF07	Cfi	0	1.33368816	1.217049353	1.289414552	1.092752461	0.768451028	1.558032869	1.544113337	1.477674141	1.008579071	1.569638267	1.064368682	1.16031349341667	1.569638267	0.570156988667037	NA	NA	NA
A0A0G2JF08	Sec22b	0	-0.236244858	0.342780549	-0.290494103	-0.303700886	-0.250714605	0.182492468	-0.033420294	-0.509457688	-0.118265814	-0.086415242	-0.308224315	-0.134305399	0.342780549	0.686617887075169	NA	NA	NA
A0A0G2JF21	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
A0A0G2JF23	Mdh2	0	0.042972356	-0.048268251	-0.223449889	-0.068812181	-0.080759162	-0.201051626	-0.06326253	-0.337150692	-0.261014497	0.020191592	0.118416303	-0.0918490480833333	0.118416303	0.240773034978656	NA	NA	NA
A0A0G2JF25	Acad9	0	0.057823223	-0.182942263	-0.52333081	-0.287294265	-0.193880272	0.127444714	0.055242634	0.030271544	-0.385554857	-0.329432529	-0.114265737	-0.145493218166667	0.127444714	0.0050504636844027	NA	NA	NA
A0A0G2JF57	Sh3glb1	0	0.468300712	0.250406222	0.45235588	0.639995646	0.64580095	0.306202257	0.38761859	0.19863944	0.451518408	0.445599619	0.347980191	0.382868159583333	0.64580095	0.26345581825066	NA	NA	NA
A0A0G2JF60	Aldh2	0	0.121016744	0.202164058	-0.230691486	0.103421856	-0.110521515	0.137816084	0.186205606	-0.068733074	0.067828109	0.264098903	0.104062607	0.0647223243333333	0.264098903	0.884866304684812	NA	NA	NA
A0A0G2JFB3	Anxa3	0	-0.004342057	0.057538624	-0.284575649	0.221469097	0.13308967	0.327238564	0.371600785	0.612005027	0.413467827	0.414112432	0.377169671	0.219897832583333	0.612005027	0.920104017338019	NA	NA	NA
A0A0G2JFC8	Cnn3	0	0.332678238	0.208475148	-0.045045936	0.328348155	0.264843229	0.121758095	0.334786678	0.305914264	-0.036287568	0.056824102	-0.075282523	0.149750990166667	0.334786678	0.28320968260061	NA	NA	NA
A0A0G2JFD8	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JFG3	Cnn3	0	0.332678238	0.208475148	-0.045045936	0.328348155	0.264843229	0.121758095	0.334786678	0.305914264	-0.036287568	0.056824102	-0.075282523	0.149750990166667	0.334786678	0.28320968260061	NA	NA	NA
A0A0G2JFH2	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JFI6	Cnn3	0	0.332678238	0.208475148	-0.045045936	0.328348155	0.264843229	0.121758095	0.334786678	0.305914264	-0.036287568	0.056824102	-0.075282523	0.149750990166667	0.334786678	0.28320968260061	NA	NA	NA
A0A0G2JFK2	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
A0A0G2JFK3	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JFK7	Arpc3	0	0.113588556	-0.103246665	-0.314737774	0.189205452	0.172004068	0.037603017	0.336819036	-0.317996753	-0.782250915	0.511572383	0.840201774	0.05689684825	0.840201774	0.0812891305720015	NA	NA	NA
A0A0G2JFL4	Hnrnpd	0	0.620052822	0.609182107	-0.11361471	0.644626	0.401826797	0.563906662	0.749795819	0.435034634	0.616275392	0.920883119	0.82350484	0.522622790166667	0.920883119	0.883896420883715	NA	NA	NA
A0A0G2JFN7	Ubap2l	0	0.242156897	0.309360247	0.431358356	0.23449045	0.435555829	0.02607978	0.370216138	0.144417944	0.410243407	0.421363304	0.212026683	0.269772419583333	0.435555829	0.203861075488013	NA	NA	NA
A0A0G2JFT2	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JFT4	Map4	0	0.071965792	0.031830963	-0.146949905	0.212010586	-0.037264326	0.110321531	0.239693689	-0.09099298	-0.124699148	0.21983269	0.274883428	0.0633860266666667	0.274883428	0.326667166656745	NA	NA	NA
A0A0G2JFT9	Prkacb	0	0.06053019	0.344425368	-0.240735355	0.328523689	0.410906455	0.054740305	0.19185562	0.173425068	0.503947484	0.360286389	0.06200873	0.187492828583333	0.503947484	0.0768325400943663	NA	NA	NA
A0A0G2JFX8	Mvk	0	0.321978807	0.169883424	-0.119800283	-0.079079201	0.520991387	0.132043652	-0.163783498	-0.460511763	-0.189877276	-0.353301919	-0.454559228	-0.0563346581666667	0.520991387	0.592164653902601	NA	NA	NA
A0A0G2JFY5	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
A0A0G2JG00	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
A0A0G2JG59	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
A0A0G2JG75	Srrt	0	-0.594783256	-0.093943041	-0.378085885	0.275174716	-0.26004589	-0.882250842	-0.484872519	0.02955423	-0.169652257	-0.341844921	-1.246265231	-0.345584574666667	0.275174716	0.351900454133214	NA	NA	NA
A0A0G2JG96	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
A0A0G2JGA6	Kcnq2	0	-0.515359875	-0.535806505	-0.261989705	-0.157866776	-0.312609446	-0.22778267	-0.869942172	-0.834654531	-0.307571132	-0.573862872	-0.679469035	-0.43974289325	0	0.483419443727741	NA	NA	NA
A0A0G2JGD0	Ubap2l	0	0.242156897	0.309360247	0.431358356	0.23449045	0.435555829	0.02607978	0.370216138	0.144417944	0.410243407	0.421363304	0.212026683	0.269772419583333	0.435555829	0.203861075488013	NA	NA	NA
A0A0G2JGH1	Dclk1	0	0.008303631	0.501687518	-0.376806298	0.423136515	0.22962108	-0.146851537	-0.000977662	-0.251228662	0.293619323	0.018757858	-0.317723322	0.0317948703333333	0.501687518	0.836724563761918	NA	NA	NA
A0A0G2JGI1	Nexn	0	0.069933723	-0.292600585	0.12905078	-0.347428917	-0.020911322	0.026764432	-0.100121383	-0.07927985	-0.589528629	0.072361843	0.186417738	-0.0787785141666667	0.186417738	0.278466052823307	NA	NA	NA
