UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	Ensembl.Genome.Protein.ID	Transcript.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
P63200	0.737564491	0.81114781	0.898255738	1.19894704	1.050993427	1.017185124	0.848008099	0.971180603	1.467236087	1.040878409	0.707945784	1.052446432	0.818087958	1.25660852	1.262118115	1.38292937	0.804822298	0.820729417	0.974765164	0.812269227	0.99670595565	1.467236087	0.069217370582341	NA	NA	NA	124	23.17	24.62
P74764	1.18249687	0.972523266	0.984917831	0.978813611	1.100778656	0.974989638	1.092949259	1.16251884	0.997011115	0.735190692	0.899704722	1.124346054	0.969170084	1.155047914	1.048576209	1.125122993	1.041357862	0.98333161	1.04761088	0.898876445	1.02376672755	1.18249687	0.140104275792093	NA	NA	NA	810	22.4	24.15
P95822	1.076713107	0.922783882	0.94145594	1.028016298	1.17543874	1.073494936	1.123828393	1.086926056	1.018825954	0.791589455	0.822432	0.980618314	0.937562007	1.112243817	1.328311706	1.293004392	0.978362955	0.890225438	1.007395485	0.908029588	1.02486292315	1.328311706	7.94308022891302e-07	NA	NA	NA	166	22.82	25.73
Q03511	0.57108401	2.06015549	1.554533194	1.032285911	0.640324324	1.360817858	0.770193768	0.660693448	0.630376479	0.622586931	0.951261675	1.036811964	0.87116416	0.944930789	1.060962417	1.152922195	0.968500836	1.090435546	0.965606099	0.953893743	0.99497704185	2.06015549	0.206780538972022	Synpcc7942_1421	ABB57451	syc0135-h_at	102	22.13	24.09
Q03512	0.912220862	1.095468767	1.047128548	0.902817565	0.654485456	1.114294534	1.048576209	1.021174591	1.038723602	1.287359968	1.04761088	0.930250688	0.952138223	0.822432	0.872569443	1.1347495	1.265901749	1.28913975	1.215905996	1.247670768	1.04503095495	1.28913975	0.0686169355981939	Synpcc7942_1422	ABB57452	syc0134-h_at	99	22.23	24
Q03513	1.013677951	0.988097954	0.982200159	0.954552897	1.113012393	1.01648272	1.092194537	1.086675811	0.992201776	1.001151956	0.978588257	0.975214163	0.870362157	0.957634977	0.96738645	1.053416217	1.058522271	1.06194005	1.111219874	1.13057662	1.0202554595	1.13057662	0.0358703037822925	Synpcc7942_1423	ABB57453	syc0133-h_at	539	21.26	22.67
Q06904	1.055844592	1.236516739	1.146568484	1.245374589	1.14709662	1.051719679	1.120727426	1.132139648	0.997011115	0.797443642	0.957855506	1.060229783	0.933899193	0.97543874	1.014612013	1.309483408	1.028726672	1.107898565	1.118407318	1.007859514	1.0722426623	1.309483408	0.200877629193521	NA	NA	NA	387	22.66	24.39
Q07948	0.94754534	1.139987266	1.06071815	0.906775965	0.781447849	1.095721037	1.083178422	0.945366046	1.040638765	1.277614994	0.92939429	0.793231587	0.779471068	0.910542036	0.867361218	0.887360311	1.075969597	1.208926785	1.316436757	1.266776505	1.0157231994	1.316436757	0.065350516989308	Synpcc7942_2008	ABB58038	NA	160	23.03	25.62
Q31JS8	0.817146641	1.17543874	1.098246935	1.04761088	0.968723867	1.052446432	1.009717771	0.908657049	0.924911118	1.038245363	1.005541502	1.102300489	0.965606099	0.812643377	0.697428997	1.402167834	1.298673564	1.085675407	1.132661138	1.179777203	1.0361810203	1.402167834	0.736881253377956	NA	NA	NA	131	25.57	28.18
Q31JT6	0.936914586	0.918755602	0.959179747	0.886135224	1.077953433	0.849376029	1.011579454	1.039441375	1.035618977	0.800386952	0.91748717	0.971851703	0.845084235	1.051719679	0.970509967	1.225180286	0.979941161	1.019529978	1.012045411	0.85329657	0.96809937695	1.225180286	0.0487022527277921	NA	NA	NA	330	22.31	24.48
Q31JU4	1.082430448	1.067578945	1.127197456	1.025888119	1.062918583	0.931107875	0.868960429	0.964495043	1.01344457	1.208648452	1.151065401	0.981521913	0.775175432	0.999309463	0.948200107	1.044479691	1.065123582	1.028016298	1.099512067	1.318560313	1.03818170935	1.318560313	0.049310261060323	NA	NA	NA	459	23.56	26.16
Q31JV0	0.88838251	0.821485685	0.907193647	0.879224943	1.649301295	1.047128548	0.979715547	1	0.927256743	0.957855506	1.153187696	1.143404771	0.970286525	1.128495938	1.299870237	1.089933497	0.943408967	1.012045411	0.947109079	0.896396186	1.03208413655	1.649301295	0.249710625711215	NA	NA	NA	83	22.21	23.1
Q31JX7	1.029674601	1.009485302	0.984464364	0.882063802	1.110708256	1.004384496	1.062429204	1.042317429	0.985144643	1.144721922	0.987188301	0.991744955	0.93282462	1.019295249	0.953893743	0.969170084	1.067578945	1.038962805	1.017653663	1.211434674	1.0222570529	1.211434674	0.0764246208012274	NA	NA	NA	366	22.35	24.62
Q31JX8	0.902817565	0.968277856	1.003228821	1.000230285	1.088930093	0.946237161	0.979264475	0.931536765	0.936267611	1.029911719	1.037289544	0.97364357	0.87639522	0.960284679	0.862779862	0.966050879	1.157444032	1.050751455	1.201987635	1.275851122	1.00745901745	1.275851122	0.314790227675193	NA	NA	NA	254	22.32	23.89
Q31JX9	0.975214163	0.950604794	1.048093433	1.002536054	1.080687181	1.068808749	0.983558056	1.108408889	1.058278566	1.156112242	0.869961433	0.840233514	0.781447849	0.764891791	0.879427415	1.190145339	1.332907464	1.306772541	1.233956926	1.331680376	1.04818633875	1.332907464	0.0324531374722069	NA	NA	NA	265	21.85	24.02
Q31JY0	0.920661538	1.050751455	1.091943079	1.172195366	1.201434227	1.024000102	0.891866805	0.856248848	1.017653663	1.106623784	1.136318298	0.885523315	0.778932815	0.997700064	0.933899193	0.983558056	1.086926056	1.092949259	1.124604974	1.159044205	1.0256417551	1.201434227	0.849532410083473	NA	NA	NA	176	21.39	24.37
Q31JY1	0.937130343	0.949292391	1.167078316	1.293302151	1.265901749	0.811708325	1.028253035	0.809841447	0.93282462	1.119180153	1.323122333	1.105605015	0.957414499	0.936914586	0.85427953	0.893511199	1.300169578	0.859805067	0.942757509	0.922783882	1.0205437864	1.323122333	0.459670178232305	NA	NA	NA	106	20.9	22.07
Q31JY2	0.995405417	1.014378417	1.14393145	0.984011106	1.045442136	1.041597671	1.003228821	1.011346556	1.039680743	1.283216691	0.907193647	1.052931213	0.903857571	0.870161772	0.930036515	1.059009851	1.248820445	1.204481129	1.196189539	1.340293773	1.06376072315	1.340293773	0.0895387275191735	NA	NA	NA	265	23.78	25.58
Q31JY3	1.216186001	0.956533093	1.012977969	1.052688794	1.161983604	1.070532854	1.10407862	1.153453258	1.025888119	0.793962517	1.002536054	1.112756142	0.946019307	1.028016298	1.028963572	1.180592446	1.029674601	1.011579454	1.072012872	1.029437537	1.0494936556	1.216186001	0.204801133628502	Synpcc7942_2606	ABB58636	syc1518-m_at	604	23.88	25.8
Q31JY4	1.085425449	1.1347495	1.039920166	0.935621084	0.643576237	1.058034916	0.970957007	0.928752509	0.951042664	1.226591639	1.024235914	0.881860723	0.857037845	0.708924524	0.784512739	0.873373479	1.244801205	0.950604794	1.244514612	1.227721892	0.9886129449	1.244801205	0.0517631153376123	NA	NA	NA	218	23.17	25.66
Q31JZ2	0.858222705	0.956753369	0.97543874	0.897222178	1.16091387	1.018122417	1.046887466	1	0.971851703	1.181680313	0.95191901	0.876193445	0.811708325	0.794511157	0.841007754	0.976112782	1.168422738	1.11660611	1.120211431	1.204203818	0.99639946655	1.204203818	0.0405777223966767	NA	NA	NA	159	23.81	25.58
Q31JZ3	1.184949931	0.990603824	0.966495864	0.956533093	1.039441375	1.039680743	0.989236199	1.004153254	0.882673321	0.838880308	1.041837535	1.083677359	0.947327185	0.999539589	1.029674601	1.323122333	0.891661469	0.942974611	0.849180475	1.003459849	1.0002551459	1.323122333	0.398739055810692	NA	NA	NA	353	22.19	24.21
Q31JZ7	1.01601472	1.022115561	1.044960803	0.940372673	1.118149825	1.049059208	1.012977969	1.014845663	0.982878873	1.193163612	1.009485302	0.986279486	0.930250688	0.97701223	1.064388074	1.060229783	0.964050979	1.032523631	0.988780744	1.004847138	1.0206193481	1.193163612	0.390330044437599	NA	NA	NA	202	21.76	24.24
Q31K00	1.047369686	0.970733461	1.002536054	0.873574604	0.977462264	1.130316325	1.119695673	0.979264475	1.02447178	1.144985535	1.054629706	0.855460576	0.824707606	0.908657049	0.950823704	0.888177976	0.958296716	1.060229783	0.986506611	1.104587184	0.9931243384	1.144985535	0.120001051332439	NA	NA	NA	261	22.1	23.95
Q31K01	1.197291778	0.924911118	0.981295935	0.947763545	1.149740951	1.034427363	1.107388477	1.192339688	1.043518133	0.808351037	0.923421538	1.095973366	0.88695176	1.036811964	0.971180603	1.240223625	1.111987742	1.111731727	1.096225752	0.810774349	1.03361552255	1.240223625	0.054398152775532	NA	NA	NA	506	23.56	25.55
Q31K05	0.87096359	0.980618314	0.958296716	0.883690121	1.042077455	1.050751455	1.055844592	1.018591388	1.022115561	1.161181211	0.945801503	0.930464911	0.785054848	0.991744955	0.921297728	0.989691864	1.148682488	1.035142167	1.090686657	1.151860804	1.0017279164	1.161181211	0.048262791485989	NA	NA	NA	254	22.29	24.45
Q31K06	0.923634188	1.005078539	1.111219874	0.963607119	1.160646591	1.029911719	0.996093257	0.952138223	1.008323758	1.311595748	1.010415501	0.934975003	0.908029588	0.776604674	0.821296553	1.008323758	1.033237119	1.017653663	1.114037987	1.379748721	1.02332857915	1.379748721	0.297753814830549	NA	NA	NA	210	23.23	25.22
Q31K07	1.103316213	0.990375755	1.096983259	0.986052413	1.067578945	1.072753648	1.104587184	1.137627286	0.984464364	1.120985513	0.892483098	1.053416217	0.924485279	0.906984782	0.966495864	1.123052348	1.1137815	1.157977178	1.150535438	1.151330474	1.0552633379	1.157977178	0.0594850444417933	NA	NA	NA	273	22.77	25
Q31K08	0.783429643	1.124346054	1.023528641	0.949948366	0.714331826	1.088428738	0.976112782	0.82756097	0.973419406	1.155579955	0.941239187	1.042317429	0.947981801	1.014845663	0.897015608	1.146568484	1.302266894	1.174897555	1.193163612	1.398942937	1.03379627755	1.398942937	0.44917849181963	NA	NA	NA	122	22.62	24.22
Q31K17	0.739775595	0.851530092	0.839846661	0.885727237	1.011579454	1.129275744	1.130316325	1.077457131	1.201434227	1.307675539	1.168422738	0.639882157	0.447301135	0.627335696	0.655239394	1.01227847	1.7135627	1.711985177	1.906777418	1.206979795	1.06321913425	1.906777418	0.0169631614705923	NA	NA	NA	105	24.99	26.85
Q31K19	1.035857465	0.991516624	0.967609225	0.976562402	1.095721037	1.028489826	1.040159644	1.055115493	1.018825954	0.92853868	0.872368549	0.913482012	0.804451749	0.885523315	0.948418463	1.173005369	1.088428738	1.055601503	1.062918583	1.064143018	1.00033688245	1.173005369	0.0190029975357888	NA	NA	NA	402	22.62	24.89
Q31K20	1.142878335	1.004384496	1.042797545	0.970509967	0.529541498	1.167347076	1.146568484	0.950823704	1.011579454	1.185495746	0.900326431	0.834449387	0.811895249	0.871966901	0.836180432	1.183859054	1.069547311	1.346790363	1.209205183	1.230268771	1.02232076935	1.346790363	0.115802127796491	NA	NA	NA	240	21.26	23.27
Q31K21	0.947763545	1.079195187	1.201987635	1.282330583	0.980844136	1.038723602	0.859607112	0.800386952	0.937562007	1.148947012	1.386436553	0.733837667	0.956753369	1.06071815	0.851334043	0.874983775	1.108919448	0.929822391	0.934114256	1.052446432	1.00833569275	1.386436553	0.265228742474445	NA	NA	NA	157	22.73	24.62
Q31K23	0.995863924	0.974092052	1.024000102	0.904065716	1.022586371	0.966941055	1.082430448	1.045201441	1.024000102	1.171655674	1.039680743	0.998159627	0.839846661	0.930250688	0.944278279	1.028016298	1.14709662	1.089682559	1.19371321	1.021880237	1.02217209035	1.19371321	0.0205165459910284	NA	NA	NA	365	22.59	24.91
Q31K30	0.971180603	1.022115561	1.063653075	0.947763545	1.073989412	1.004847138	0.956973695	1.044720219	1.031335578	1.197567496	1.03038612	0.904690438	0.81959632	0.830806719	0.872770382	1.01227847	1.042797545	1.111731727	1.161983604	1.139200062	1.01201938545	1.197567496	0.0451822430306906	Synpcc7942_2559	ABB58589	NA	152	21.98	23.92
Q31K31	1.368043793	1.369619719	1.139987266	1.38963262	1.348341805	0.87821328	1.068562675	0.994718053	0.946237161	0.913692374	0.810401059	0.977237221	0.835026003	0.974316371	0.901156044	1.084675923	0.977912506	0.985144643	1.005078539	0.962276766	1.04651369105	1.38963262	0.735099887564507	NA	NA	NA	388	21.54	23.36
Q31K32	1.012977969	1.093956366	1.059253725	1.076217377	0.866961876	1.15212606	1.193438379	1.15425031	1.066596121	0.930893505	0.752315483	0.947763545	1.019060575	1.046164551	1.181408252	1.264736347	1.07176606	1.021880237	0.909075597	0.737055175	1.0278948755	1.264736347	0.0011589111778569	NA	NA	NA	238	22.73	24.2
Q31K34	0.788860118	1.074979049	1.017419366	1.234809608	1.403783069	0.883690121	1.029911719	0.832913689	0.982878873	1.207813835	0.840427007	1.023528641	0.85388621	0.860201113	0.994718053	1.158777356	1.064633187	0.95191901	0.957414499	0.826799109	0.9994681816	1.403783069	0.191877948482168	NA	NA	NA	476	23.82	25.64
Q31K41	0.751622894	1.032285911	0.953893743	0.831189407	0.584386265	1.018825954	1.028016298	0.939290652	0.969616506	1.219270314	0.979264475	0.847422518	0.785597332	0.74954895	0.789768849	1.010182871	1.183859054	1.254007113	1.244514612	1.368358833	0.97704612755	1.368358833	0.0540098063452078	NA	NA	NA	202	21.47	23.4
Q31K44	0.982878873	1.167884783	0.915166259	0.926403101	1.076961058	0.980844136	1.028726672	1.013677951	0.929180314	0.840233514	0.933469215	1.06708742	0.885727237	1.076713107	0.963829024	1.124604974	0.973195294	0.996093257	1.001382506	0.933039436	0.99085490655	1.167884783	0.319111720828614	NA	NA	NA	392	22.27	24.65
Q31K45	0.773392578	0.78072844	1.173815932	1.307976677	1.32953569	1.01344457	1.088930093	1.070039969	1.043518133	1.105605015	1.177334851	0.792866375	0.659173895	0.72443596	0.842364391	0.897428795	0.974092052	1.059253725	1.028489826	1.047128548	0.99447777575	1.32953569	0.0568302743867015	NA	NA	NA	129	23.09	24.74
Q31K46	0.905315592	1.036811964	0.950385934	0.907611521	1.138937782	0.959842554	1.00855596	1.032048246	0.938425931	0.96894695	0.964050979	0.933039436	0.87821328	0.840814127	0.948418463	1.087677138	1.100018528	1.105350469	1.094208288	1.176521858	0.99875975	1.176521858	0.147937122387858	NA	NA	NA	235	22.18	23.86
Q31K47	0.846057734	0.862581223	1.002997845	0.851922326	0.463873967	1.038006325	0.812643377	0.793779722	1.002997845	1.005309994	0.92789749	0.928966387	0.800940031	0.796709508	0.732655813	1.202264435	1.254584738	1.25660852	1.183586492	1.330760802	0.9547572287	1.330760802	0.217167438520525	NA	NA	NA	115	21.99	24.66
Q31K48	1.000691014	1.008091609	1.024943676	1.058278566	1.206979795	1.007627473	1.018591388	1.044960803	1.021174591	0.911800865	0.903649474	0.989008445	0.865366343	0.990147739	0.997240712	1.174086245	1.083926914	1.095216555	1.15212606	1.135010816	1.03444595415	1.206979795	0.0874456525763249	Synpcc7942_2541	ABB58571	NA	120	22.92	24.69
Q31K49	1.025888119	0.906775965	1.038245363	0.854673031	0.675149577	1.013211242	1.077209066	1.106623784	1.173275495	1.27320988	1.063898018	0.967609225	0.865565624	0.880643228	0.929822391	0.992430265	1.215626055	1.073494936	1.259795347	1.135795124	1.02644708675	1.27320988	0.00884449895056881	NA	NA	NA	153	25.14	26.91
Q31K50	0.765067934	1.051235455	1.098246935	0.884708093	1.059009851	0.979715547	1.009950294	0.937562007	1.039680743	1.192614266	1.042317429	0.867960577	0.698875796	0.721938163	0.761202139	1.018122417	1.341219935	1.40152226	1.324036629	1.363013006	1.0278999738	1.40152226	0.0586829593796821	NA	NA	NA	181	22.49	24.65
Q31K53	0.658870404	0.647440705	0.813204925	0.64998001	1.419057522	0.594155334	0.615035239	0.595525003	0.615601969	0.699519781	1.094964401	0.906358475	1.06194005	0.834833754	0.939723311	1.077457131	0.909494339	1.040638765	1.124346054	1.655769963	0.89769585675	1.655769963	0.913414423966125	NA	NA	NA	177	22.73	23.4
Q31K54	0.913692374	0.963829024	0.903441425	0.954552897	1.094208288	0.973195294	1.088178147	1.101032149	1.032285911	0.89145618	0.858815749	1.025415788	0.853689618	1.032761406	1.146568484	1.140249788	0.912010839	0.895570955	1.033237119	0.835410636	0.98248010355	1.146568484	0.0253965457784089	NA	NA	NA	1099	23.25	25.38
Q31K57	0.919602197	0.980618314	0.958958913	0.774283492	0.925337153	0.992201776	0.937130343	0.862581223	0.969170084	0.954333128	0.842752404	1.335980133	1.338443368	1.025415788	1.338751591	0.942323453	0.625892864	0.365763193	0.724936556	0.703882228	0.92591791005	1.338751591	0.137671070847983	NA	NA	NA	299	24.16	25.75
Q31K58	1.093704503	0.983558056	1.002536054	0.983784555	1.108153698	1.017419366	1.06071815	1.080936047	1.051719679	0.978813611	0.899083443	0.91748717	0.806120564	0.942974611	0.963607119	1.144458371	1.111475771	1.119953522	1.131878994	1.143141523	1.02707624035	1.144458371	0.0418968583496628	NA	NA	NA	221	21.63	23.55
Q31K59	1.011812406	1.023528641	1.070532854	1.047369686	0.732149888	1.105605015	1.099258924	1.093200949	1.033475059	0.8454735	0.895983475	1.041837535	0.980392545	1.000460623	1.075474209	1.241652308	1.013211242	1.058278566	1.010880921	0.904690438	1.0142634392	1.241652308	0.00333251921420876	NA	NA	NA	251	23.24	25.02
Q31K60	0.941889597	0.850354472	0.856051712	1.020704431	2.488284304	1.017653663	1.286767253	1.326172445	1.442115352	0.742848071	0.518919511	0.396643188	0.341979443	0.553350109	0.922146665	1.002305238	1.790193599	1.21338885	1.635309652	0.837336456	1.05922070055	2.488284304	0.0228972006237346	NA	NA	NA	94	23.38	24.62
Q31K61	0.886339287	0.972523266	1.007395485	0.903441425	1.144458371	0.992887401	1.062429204	0.981747943	0.989464005	1.184677118	0.964050979	0.824897524	0.83907349	0.737734341	0.872167702	0.88838251	1.212550961	1.170577036	1.127197456	1.247958088	1.0004976796	1.247958088	0.0586305173518395	NA	NA	NA	228	21.87	23.33
Q31K70	0.850158693	1.051235455	1.201710899	1.079195187	1.834425167	0.956312869	1.091691679	0.962941713	1.134227049	1.146568484	0.843917514	1.097488555	0.997240712	0.995634644	1.196465003	1.222081022	0.885727237	0.906567196	0.957634977	0.740457267	1.0575840661	1.834425167	0.0998742207467326	NA	NA	NA	901	24.08	26.62
Q31K73	0.947327185	0.951699848	1.08517555	0.942540456	1.136056681	1.084925707	1.043998801	1.034189204	1.026833432	1.072506666	0.850746165	0.908866299	0.816958508	0.983105215	0.870362157	0.951261675	1.112243817	1.071025966	1.099258924	1.301068014	1.0145075135	1.301068014	0.143770612001547	NA	NA	NA	79	21.88	22.54
Q31K76	1.066596121	1.07969229	1.129015749	1.006699841	0.863177279	1.105859619	1.11660611	1.153187696	1.063653075	1.072506666	0.978137704	0.988553095	0.840620545	0.740798339	1.092194537	0.787227035	0.909494339	1.089933497	1.204481129	1.041357862	1.0164896264	1.204481129	0.250333933864653	NA	NA	NA	294	21.03	23.16
Q31K82	0.633432001	0.871565438	0.879832499	0.880643228	1.194538083	1.130836975	1.223207119	1.222362449	1.266484853	1.024707701	0.830424206	0.556544634	0.643131824	0.718786646	0.645059833	1.073494936	1.440787726	1.462850687	1.459150203	0.974989638	1.00664153395	1.462850687	0.00462461306266236	NA	NA	NA	86	23.59	25.06
Q31K87	0.914534303	0.859607112	0.973867785	0.937777913	0.954992586	1.015546936	1.013677951	0.935836544	0.927256743	0.961390884	0.974540742	1.057791322	1.025888119	0.983558056	0.995863924	1.110196874	1.031098132	1.086675811	1.074484117	0.892483098	0.9863534476	1.110196874	0.06295061153525	NA	NA	NA	437	22.51	24.12
Q31KA6	0.941889597	1.01601472	1.090184492	1.119953522	1.172195366	1.039441375	0.954333128	0.899497582	1.006931669	1.136841712	0.984691071	0.970733461	0.942323453	0.934759742	1.015079367	1.103824426	1.094964401	1.102300489	1.075474209	1.14419488	1.0372814331	1.172195366	0.586167297941565	NA	NA	NA	494	21.66	24.13
Q31KB0	1.006699841	1.526159766	1.2846949	1.291814039	0.303598765	0.752662017	0.732993292	0.593608348	0.87639522	0.986961019	1.021174591	1.146304507	0.966050879	1.045201441	1.019060575	1.132921973	0.89495253	0.962055219	0.986279486	1.052688794	0.9791138601	1.526159766	0.0421464991411747	NA	NA	NA	188	21.28	23.44
Q31KB7	0.955212507	0.956092695	0.992430265	0.943191764	1.106878623	1.046887466	1.081184971	1.088930093	1.032285911	1.075721875	0.92789749	0.969393269	0.886135224	0.971627952	0.946237161	1.117377701	1.106878623	1.127197456	1.186861385	1.108919448	1.03136709395	1.186861385	0.00834869761602642	NA	NA	NA	518	20.72	22.25
Q31KC0	0.997470361	0.939939715	0.971851703	1.029437537	1.177063791	0.992887401	0.982200159	1.020469432	0.980166827	0.80315617	0.801493491	1.0752266	0.936267611	1.09774129	1.220674859	1.20670191	1.087176359	0.979715547	1.076961058	1.007627473	1.0192114647	1.220674859	0.0040313392497133	NA	NA	NA	256	22.62	24.7
