Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A090M2B2	1103	22.48	24.82
A0A090M2B3	239	22.25	23.35
A0A090M2B7	1096	21.23	23.13
A0A090M2B9	377	20.96	22.27
A0A090M2C0	471	21.6	23.09
A0A090M2C3	304	21.67	23.73
A0A090M2C4	159	21.96	24.96
A0A090M2C8	448	22.1	24.51
A0A090M2C9	634	26.18	29.39
A0A090M2D1	400	22.18	23.98
A0A090M2D4	453	21.07	22.17
A0A090M2D5	839	23.7	25.8
A0A090M2D7	295	20.24	21.74
A0A090M2D9	722	21.61	22.97
A0A090M2E1	203	22.07	23.52
A0A090M2E3	182	20.65	22.36
A0A090M2E5	139	22.65	24.04
A0A090M2E8	261	21.44	24.03
A0A090M2E9	681	22.34	23.76
A0A090M2F1	189	23.02	25.19
A0A090M2F3	569	22.36	24.39
A0A090M2F5	345	19.48	20.43
A0A090M2F6	377	23.8	26.22
A0A090M2F7	88	23.01	24.19
A0A090M2G0	195	19.96	21.44
A0A090M2G2	321	22.88	24.96
A0A090M2G3	119	22.46	23.59
A0A090M2G6	203	21.19	23.63
A0A090M2G7	371	20.87	21.8
A0A090M2G9	681	22.87	24.82
A0A090M2H1	391	22.23	24.5
A0A090M2H3	340	20.61	22.2
A0A090M2H4	949	22.17	23.62
A0A090M2H5	145	21.63	23.61
A0A090M2H7	1563	22.71	24.76
A0A090M2H8	211	22.41	23.42
A0A090M2I0	152	23.54	25.7
A0A090M2I1	203	22.3	23.34
A0A090M2I2	235	20.76	22.18
A0A090M2I4	1266	23.8	26.26
A0A090M2I5	183	21.07	23.54
A0A090M2I8	783	22.25	23.54
A0A090M2I9	236	22.64	24.49
A0A090M2J0	922	20.51	21.1
A0A090M2J2	1428	21.93	23.77
A0A090M2J4	996	22.56	25.07
A0A090M2J6	357	21.57	23.27
A0A090M2J7	279	23.29	24.61
A0A090M2J8	364	23.71	25.67
A0A090M2K1	366	22.54	24.47
A0A090M2K2	569	23.09	25.37
A0A090M2K4	363	22.62	24.38
A0A090M2K5	304	22.47	24.44
A0A090M2K6	135	23.91	25.53
A0A090M2K7	856	21.69	24.08
A0A090M2K9	174	22.74	24.32
A0A090M2L0	568	23.02	24.71
A0A090M2L1	755	23.21	25.67
A0A090M2L3	640	22.28	23.77
A0A090M2L4	344	22.3	23.57
A0A090M2L5	515	22.29	23.91
A0A090M2L6	296	22.4	23.82
A0A090M2L8	829	21.6	23.34
A0A090M2L9	850	22.9	24.61
A0A090M2M0	322	22.6	25.56
A0A090M2M2	1435	22.52	24.42
A0A090M2M3	128	19.36	21.61
A0A090M2M4	1089	22.8	24.75
A0A090M2M5	1009	22.89	25.24
A0A090M2M8	326	22.17	23.82
A0A090M2M9	1141	21.9	23.92
A0A090M2N0	371	22.84	24.68
A0A090M2N1	355	22.43	24.81
A0A090M2N2	252	22.59	24.7
A0A090M2N4	352	21.48	22.77
A0A090M2N5	217	22.52	24.94
A0A090M2N6	294	20.21	20.79
A0A090M2N8	1243	22.72	24.35
A0A090M2N9	390	21.64	22.72
A0A090M2P0	645	23.8	25.93
A0A090M2P2	90	21.44	22.24
A0A090M2P3	374	20.84	23.09
A0A090M2P4	193	22.59	24.75
A0A090M2P6	1411	22.31	25.22
A0A090M2P8	292	21.81	23.4
A0A090M2Q0	174	23.45	25.94
A0A090M2Q1	509	21.94	24.07
A0A090M2Q2	1373	22.15	24.26
A0A090M2Q5	409	22.41	24.09
A0A090M2Q7	522	23.55	25.72
A0A090M2Q8	575	22.94	25.18
A0A090M2R0	196	23	23.83
A0A090M2R2	341	20.01	22.24
A0A090M2R3	212	26.28	29.72
A0A090M2R4	141	22.78	24.61
A0A090M2R7	157	20.42	21.89
A0A090M2R8	510	21.58	22.39
A0A090M2R9	414	22.56	24.89
A0A090M2S2	1400	23.72	26.59
A0A090M2S3	165	18.75	20.12
A0A090M2S4	259	22.27	24.36
A0A090M2S6	368	21.85	23.82
A0A090M2S7	599	21.39	22.66
A0A090M2S8	179	25.61	27.41
A0A090M2T1	253	22.26	23.72
A0A090M2T3	505	23.11	24.79
A0A090M2T4	279	20.58	22.04
A0A090M2T7	364	20.81	22.25
A0A090M2T8	602	21.94	23.66
A0A090M2U0	232	22.49	24.17
A0A090M2U2	300	20.39	21
A0A090M2U3	71	22.22	25.13
A0A090M2U5	440	23.01	24.86
A0A090M2U6	376	23.3	25.64
A0A090M2U8	202	23.23	26.3
A0A090M2V0	764	22.53	24.8
A0A090M2V1	1461	21.91	24.14
A0A090M2V3	194	22.93	24.77
A0A090M2V5	990	22.32	24.24
A0A090M2V6	466	20.55	22.14
A0A090M2V7	478	21.91	23.44
A0A090M2W0	640	22.52	24.87
A0A090M2W2	182	24.64	26.79
A0A090M2W3	425	22.3	23.8
A0A090M2W6	124	24.66	27.5
A0A090M2W7	485	23.91	26.51
A0A090M2W8	305	20.86	21.93
A0A090M2X0	429	21.76	24.06
A0A090M2X2	175	22.57	25.47
A0A090M2X3	726	22.67	24.48
A0A090M2X5	199	20.49	22.21
A0A090M2X7	284	22.13	23.42
A0A090M2X9	885	22.83	25.03
A0A090M2Y0	248	22.05	22.7
A0A090M2Y2	218	23.04	25.03
A0A090M2Y4	499	23.78	26.09
A0A090M2Y5	150	23.96	26.62
A0A090M2Y6	300	21.86	23.93
A0A090M2Y7	668	21.08	22.1
A0A090M2Z0	474	20.91	21.86
A0A090M2Z1	323	22.45	24.1
A0A090M2Z3	753	21.11	22.94
A0A090M2Z5	1176	22.94	25
A0A090M2Z7	362	22.32	24.91
A0A090M2Z8	548	22.56	25.66
A0A090M301	802	21.98	23.71
A0A090M302	140	20.21	22.28
A0A090M303	75	20.25	21.61
A0A090M305	376	21.36	22.91
A0A090M307	288	22.76	24.53
A0A090M308	183	22.72	24.7
A0A090M310	103	23.3	25.5
A0A090M312	251	21.23	22.82
A0A090M313	233	23.54	25.6
A0A090M315	418	20.73	21.99
A0A090M317	138	20.8	22.19
A0A090M319	255	21.72	23.75
A0A090M320	264	20.4	21.13
A0A090M323	231	20.3	21.13
A0A090M324	165	22.68	24.5
A0A090M325	613	20.99	22.34
A0A090M326	376	21.9	23.92
A0A090M328	412	22.6	24.82
A0A090M330	218	24.08	26
A0A090M331	287	22.3	24.23
A0A090M333	184	23.64	25.22
A0A090M335	378	21.02	22.66
A0A090M336	458	22.06	23.8
A0A090M339	515	21.58	23.27
A0A090M340	709	24.15	26.08
A0A090M342	394	20.17	22.29
A0A090M343	822	20.8	22.51
A0A090M345	628	21.45	23.34
A0A090M347	4809	24.49	26.99
A0A090M348	422	21.44	23.67
A0A090M349	340	23	25.27
A0A090M352	215	22.85	24
A0A090M353	1077	23.5	25.24
A0A090M355	693	24.56	26.52
A0A090M357	161	20.8	23.1
A0A090M358	312	24.48	26.52
A0A090M360	846	24.28	26.49
A0A090M362	378	21.88	24.04
A0A090M364	224	23.42	25.48
A0A090M365	371	23.62	25.66
A0A090M367	279	21.04	23.05
A0A090M369	1348	23.47	25.9
A0A090M370	797	21.11	21.87
A0A090M371	223	22.94	24.51
A0A090M374	372	21.64	24
A0A090M375	420	22.23	24.32
A0A090M376	351	22.97	25.24
A0A090M379	639	21.78	22.34
A0A090M380	1009	21	23.17
A0A090M381	309	23.66	25.43
A0A090M384	244	22.79	24.75
A0A090M385	626	22.71	24.6
A0A090M386	375	20.95	22.95
A0A090M389	757	22.15	24.31
A0A090M390	176	21.46	23.14
A0A090M391	398	21.94	23.86
A0A090M393	446	22.4	24.39
A0A090M395	1318	22.58	24.42
A0A090M396	513	21.97	23.36
A0A090M397	883	21.47	23.79
A0A090M398	380	20.65	21.37
A0A090M399	193	22.41	24.94
A0A090M3A0	746	22.82	25.24
A0A090M3A3	616	22.06	23.83
A0A090M3A4	449	22.57	24.47
A0A090M3A5	966	21.8	23.78
A0A090M3A6	1106	22.98	25.49
A0A090M3A8	415	25.56	27.64
A0A090M3A9	341	22.41	24.34
A0A090M3B0	132	20.44	22.42
A0A090M3B2	158	22.41	26.23
A0A090M3B3	52	22.15	22.76
A0A090M3B4	172	22.95	24.1
A0A090M3B5	361	23.52	25.46
A0A090M3B6	454	22.78	24.74
A0A090M3B7	1288	22.28	24.26
A0A090M3B8	561	23.96	25.93
A0A090M3C0	699	21.33	22.68
A0A090M3C1	492	22.94	24.5
A0A090M3C3	87	23.45	26.33
A0A090M3C5	91	24.76	27.49
A0A090M3C6	251	23.32	26.05
A0A090M3C7	517	23.34	25.92
A0A090M3C8	366	22	23.85
A0A090M3D0	903	22.63	24.45
A0A090M3D1	418	22.62	24.87
A0A090M3D2	70	28.55	31.72
A0A090M3D3	387	23.1	25.71
A0A090M3D4	293	23.96	25.37
A0A090M3D5	490	22.98	25.42
A0A090M3D7	280	21.4	22.97
A0A090M3D8	478	20.91	22.37
A0A090M3D9	384	25.71	28.32
A0A090M3E0	535	22.44	24.47
A0A090M3E1	207	20.86	22.74
A0A090M3E3	545	21.65	24.08
A0A090M3E4	156	22.11	23.77
A0A090M3E5	173	26.93	29.8
A0A090M3E6	339	20.91	22.55
A0A090M3E8	228	22.69	23.72
A0A090M3E9	1188	22.05	23.92
A0A090M3F0	765	22.09	23.95
A0A090M3F1	388	22.59	24.3
A0A090M3F2	652	22.68	24.48
A0A090M3F3	138	24.55	26.15
A0A090M3F5	106	21.5	22.32
A0A090M3F6	488	21.8	24.22
A0A090M3F7	180	19.99	20.89
A0A090M3F8	245	20.64	22.03
A0A090M3G0	370	21.77	22.96
A0A090M3G1	325	23.65	25.48
A0A090M3G2	1058	22.31	24.27
A0A090M3G3	316	21	22.76
A0A090M3G4	96	22.5	22.52
A0A090M3G6	840	21.45	22.96
A0A090M3G7	504	20.95	22.64
A0A090M3G8	376	21.64	23.04
A0A090M3G9	305	24.48	26.26
A0A090M3H0	205	22.68	25.22
A0A090M3H2	703	20.28	22.07
A0A090M3H3	300	24.02	25.16
A0A090M3H4	371	21.11	21.83
A0A090M3H5	301	20.95	22.92
A0A090M3H7	439	22.33	23.3
A0A090M3H8	473	25.23	28.03
A0A090M3H9	182	21.94	24.02
A0A090M3I0	168	20.93	22.3
A0A090M3I3	286	21.97	23.86
A0A090M3I4	728	23.28	25.22
A0A090M3I5	164	23.92	26.69
A0A090M3I6	159	23.02	24.54
A0A090M3I7	413	23.23	25.42
A0A090M3I9	1538	22.98	25.31
A0A090M3J0	228	22.88	25.07
A0A090M3J1	105	21.28	22.54
A0A090M3J2	148	20.47	21.59
A0A090M3J3	313	23.32	25.54
A0A090M3J5	127	21.43	23.07
A0A090M3J7	249	22.76	23.95
A0A090M3J8	362	20.89	22.6
A0A090M3J9	335	23.37	25.79
A0A090M3K0	1018	22.59	23.85
A0A090M3K1	203	21.42	21.89
A0A090M3K2	1184	23.59	25.5
A0A090M3K4	148	22.68	25.22
A0A090M3K5	151	20.7	21.59
A0A090M3K6	63	19.89	22.36
A0A090M3K7	116	21.86	22.93
A0A090M3K9	342	21.64	23.91
A0A090M3L0	537	21.54	23.54
A0A090M3L1	409	22.72	24.48
A0A090M3L2	51	22.87	24.72
A0A090M3L4	64	22.57	24.02
A0A090M3L5	330	22.13	24.97
A0A090M3L6	323	21.92	23.95
A0A090M3L7	178	22.33	24.38
A0A090M3L8	395	21.72	23.24
A0A090M3L9	332	22.08	24.27
A0A090M3M0	266	21.61	23.45
A0A090M3M1	255	25.3	28.24
A0A090M3M2	339	19.21	21.74
A0A090M3M3	326	24.81	27.9
A0A090M3M4	599	21.47	23.15
A0A090M3M5	527	21.29	22.44
A0A090M3M6	328	21.79	23.46
A0A090M3M7	492	22.25	24.56
A0A090M3M8	339	21.81	24.42
A0A090M3M9	385	21.86	24.29
A0A090M3N1	123	22.78	23.62
A0A090M3N2	961	21.51	22.92
A0A090M3N3	88	22.44	24.99
A0A090M3N4	907	20.9	23.18
A0A090M3N5	397	20.54	22.27
A0A090M3N6	175	23.6	25.31
A0A090M3N7	434	22.07	24.23
A0A090M3N9	253	21.92	23.97
A0A090M3P0	385	22.19	24.05
A0A090M3P1	411	21.53	22.88
A0A090M3P2	282	21.57	22.83
A0A090M3P4	260	21.38	23.27
A0A090M3P5	374	22.31	24.05
A0A090M3P6	1322	23.1	24.35
A0A090M3P8	211	23.05	23.41
A0A090M3P9	314	25.71	28.38
A0A090M3Q0	422	21.87	23.58
A0A090M3Q1	438	24.12	26.67
A0A090M3Q4	306	20.75	23
A0A090M3Q5	508	22.69	24.57
A0A090M3Q6	246	21.56	22.95
A0A090M3Q7	296	23.36	25.08
A0A090M3R0	213	23.5	27.2
A0A090M3R1	100	21.54	23.01
A0A090M3R2	450	21.02	22.55
A0A090M3R4	1406	20.98	22.38
A0A090M3R6	402	22.2	24.38
A0A090M3R7	265	21.72	23.44
A0A090M3R9	618	22.97	24.66
A0A090M3S1	500	20.47	22.18
A0A090M3S2	184	21.49	23.09
A0A090M3S4	307	22.75	24.58
A0A090M3S6	446	20.69	21.92
A0A090M3S7	468	22.28	24.2
A0A090M3S9	403	22.77	24.7
A0A090M3T0	408	23.22	25.74
A0A090M3T2	663	21.55	23.46
A0A090M3T3	175	22.7	23.5
A0A090M3T5	174	20.97	21.27
A0A090M3T7	379	22.14	24.62
A0A090M3T8	524	22.65	24.81
A0A090M3U0	290	21.9	24.08
A0A090M3U1	704	22.77	24.94
A0A090M3U3	351	21.28	22.87
A0A090M3U4	153	21.66	23.36
A0A090M3U5	248	22.17	24.24
A0A090M3U7	620	23.02	24.97
A0A090M3U8	628	22.18	23.24
A0A090M3U9	504	23.96	26.18
A0A090M3V1	441	23.72	26.11
A0A090M3V2	363	22.09	24.27
A0A090M3V4	435	19.71	20.69
A0A090M3V6	524	22.11	23.57
A0A090M3V7	763	23.02	26.37
A0A090M3V8	367	22.95	24.82
A0A090M3W0	447	25.43	28.3
A0A090M3W2	56	25.27	26.22
A0A090M3W3	295	21.81	24.36
A0A090M3W5	188	21.73	23.2
A0A090M3W6	333	22.85	24.13
A0A090M3W8	149	24.84	26.54
A0A090M3W9	631	22.39	24.53
A0A090M3X0	515	23.47	25.48
A0A090M3X1	498	22.88	26.13
A0A090M3X3	873	21.6	23.06
A0A090M3X4	395	21.31	23.42
A0A090M3X6	459	20.98	23.01
A0A090M3X7	917	22.62	24.35
A0A090M3X8	848	22.65	25.15
A0A090M3X9	436	23.79	25.04
A0A090M3Y1	248	22.58	23.53
A0A090M3Y2	257	21.13	22.8
A0A090M3Y3	592	20.97	22.15
A0A090M3Y5	1092	23.39	25.5
A0A090M3Y6	539	24.29	25.95
A0A090M3Y7	691	22.34	24.72
A0A090M3Y9	147	20.64	22.57
A0A090M3Z0	139	21.26	22.01
A0A090M3Z1	134	24.32	26.98
A0A090M3Z3	378	21.06	23.26
A0A090M3Z4	300	24.63	26.97
A0A090M3Z5	240	19.81	20.71
A0A090M3Z6	97	24.38	26.38
A0A090M3Z8	179	23.1	24.73
A0A090M3Z9	607	21.68	23.7
A0A090M400	336	23.02	25.15
A0A090M401	530	22.03	24.13
A0A090M403	460	20.14	22.72
A0A090M404	405	23.57	25.99
A0A090M405	577	22.71	24.81
A0A090M407	746	20.93	22.87
A0A090M408	282	22.87	25.11
A0A090M409	457	23.34	24.98
A0A090M410	449	23.21	25.24
A0A090M411	266	25.26	27.64
A0A090M413	273	22.67	24.47
A0A090M414	414	24.31	25.81
A0A090M415	318	22.1	24.57
A0A090M417	228	23.4	25.12
A0A090M418	324	23.68	25.3
A0A090M419	497	22.33	24.38
A0A090M420	468	21.57	22.79
A0A090M422	580	22.03	24.3
A0A090M423	965	22.51	24.77
A0A090M424	536	23.64	26.26
A0A090M426	190	23.51	25.41
A0A090M427	130	23.38	25.32
A0A090M428	220	23.3	24.96
A0A090M430	238	23.76	26.34
A0A090M431	267	25.01	26.79
A0A090M432	201	21.44	22.75
A0A090M433	544	22.23	24.31
A0A090M434	758	22.02	23.58
A0A090M435	71	22.66	24.39
A0A090M437	298	21.65	23.4
A0A090M438	307	22.72	24.52
A0A090M439	414	21.19	23.25
A0A090M441	413	21.31	24.01
A0A090M442	1258	20.56	22.21
A0A090M443	508	21.61	23.62
A0A090M444	86	20.89	22.91
A0A090M446	298	24.66	26.79
A0A090M447	623	24.39	27.54
A0A090M448	371	21.19	23.01
A0A090M449	149	21.61	23.87
A0A090M451	766	23.03	24.45
A0A090M452	1117	22.7	24.62
A0A090M453	1037	22.99	24.95
A0A090M454	810	21.15	22.45
A0A090M455	615	22.6	24.23
A0A090M457	169	20.33	22.22
A0A090M458	112	23.74	25.88
A0A090M459	348	22.99	24.86
A0A090M460	145	21.27	23.74
A0A090M462	490	23.84	25.75
A0A090M463	393	22.35	23.76
A0A090M464	771	21.61	22.56
A0A090M465	225	24.1	26.35
A0A090M466	466	21.33	23.08
A0A090M467	96	22.4	23.3
A0A090M469	743	22.67	24.29
A0A090M470	176	21.86	23.47
A0A090M471	278	21.96	23.49
A0A090M472	324	21.63	22.97
A0A090M473	93	25.91	27.52
A0A090M475	331	23.15	24.64
A0A090M476	568	22.48	24.29
A0A090M477	292	21.96	23.88
A0A090M478	930	23.42	25.94
A0A090M480	84	21.67	23.71
A0A090M481	355	23.46	25.3
A0A090M482	1013	19.94	21.61
A0A090M483	402	24.3	25.8
A0A090M484	791	21.26	22.74
A0A090M486	317	21.27	23.16
A0A090M487	412	24.87	27.67
A0A090M488	299	21.82	24.18
A0A090M489	491	24.14	26.66
A0A090M490	438	24.52	26.69
A0A090M492	215	21.97	23.28
A0A090M493	505	23.15	26.26
A0A090M494	764	22.52	24.56
A0A090M495	419	23.52	26.17
A0A090M496	208	21.58	24.11
A0A090M498	664	22.52	24.94
A0A090M499	550	21.5	23.42
A0A090M4A0	220	24.13	26.67
A0A090M4A1	256	22.07	23
A0A090M4A2	407	20.58	21.75
A0A090M4A4	524	24.41	27.68
A0A090M4A5	229	23.01	25.24
A0A090M4A6	435	22.81	25.18
A0A090M4A7	271	21.67	22.94
A0A090M4A9	600	22.3	24.53
A0A090M4B0	426	21.01	23.35
A0A090M4B1	837	23.22	25.63
A0A090M4B2	262	22.43	23.47
A0A090M4B3	78	23.65	24.67
A0A090M4B5	481	24.52	26.44
A0A090M4B6	677	22.39	24.48
A0A090M4B7	219	21.36	22.07
A0A090M4B8	1035	22.83	24.88
A0A090M4B9	605	21.78	23.56
A0A090M4C1	230	21.7	22.82
A0A090M4C2	239	22.05	23.92
A0A090M4C3	239	21.57	23.65
A0A090M4C4	725	22.82	25.06
A0A090M4C6	96	22.54	24.08
A0A090M4C7	494	22.77	24.34
A0A090M4C8	269	20.79	21.86
A0A090M4C9	1569	20.87	23.22
A0A090M4D0	161	21.57	23.28
A0A090M4D1	993	22.55	25.17
A0A090M4D3	417	22.3	23.84
A0A090M4D4	146	17.68	20.35
A0A090M4D5	720	21.76	23.79
A0A090M4D7	536	21.36	22.69
A0A090M4D8	384	23.73	25.87
A0A090M4D9	433	22.33	24.61
A0A090M4E0	572	21.12	23.36
A0A090M4E1	573	24.68	28.33
A0A090M4E2	296	22.62	24.97
A0A090M4E4	734	21.72	23.03
A0A090M4E5	397	24.25	26.45
A0A090M4E6	126	23.6	25.41
A0A090M4E7	129	20.88	21.53
A0A090M4E9	203	20.41	22.33
A0A090M4F0	1302	22.51	24.74
A0A090M4F1	1125	24.58	27.23
A0A090M4F2	549	21.89	23.91
A0A090M4F3	451	23.14	25.37
A0A090M4F5	75	26.09	27.46
A0A090M4F6	112	21.87	24.23
A0A090M4F7	221	21.08	22.59
A0A090M4F8	325	25.09	28.45
A0A090M4F9	458	23.19	24.94
A0A090M4G0	445	21.75	24.11
A0A090M4G2	344	21.11	23.62
A0A090M4G3	364	20.75	22.08
A0A090M4G4	314	20.88	22.1
A0A090M4G5	385	22.38	24.75
A0A090M4G7	380	20.81	21.85
A0A090M4G8	438	24.48	26.74
A0A090M4G9	332	23.18	24.15
A0A090M4H0	266	23.09	24.67
A0A090M4H2	650	21.81	24.18
A0A090M4H3	377	21.65	23.79
A0A090M4H4	217	22.47	24.6
A0A090M4H6	364	22.63	25.11
A0A090M4H7	187	22.38	23.93
A0A090M4H8	574	22.57	24
A0A090M4H9	337	22.38	24.48
A0A090M4I1	121	20.21	21.61
A0A090M4I2	137	19.53	20.38
A0A090M4I3	245	22.06	24.02
A0A090M4I4	112	23.13	26.26
A0A090M4I5	865	24.07	26.71
A0A090M4I6	390	23.64	25.61
A0A090M4I7	110	21.85	24.51
A0A090M4I9	579	22.35	23.83
A0A090M4J0	345	21.47	23.51
A0A090M4J1	198	22.24	24.74
A0A090M4J2	422	22.55	24.21
A0A090M4J4	50	19.3	20.84
A0A090M4J5	393	23.77	25.94
A0A090M4J6	809	21.51	23.54
A0A090M4J7	223	21.29	23.33
A0A090M4J9	594	22.31	24.01
A0A090M4K0	966	21.96	23.66
A0A090M4K1	319	20.96	22.25
A0A090M4K2	850	21.7	23.83
A0A090M4K3	308	23.42	25.06
A0A090M4K4	774	22.53	24.13
A0A090M4K6	548	21.96	23.74
A0A090M4K7	729	22.33	23.92
A0A090M4L0	162	21.23	23.8
A0A090M4L1	342	22.19	24.06
A0A090M4L2	382	23.69	26.95
A0A090M4L3	396	22.09	23.72
A0A090M4L4	908	22.4	24.63
A0A090M4L5	428	22.92	23.79
A0A090M4L7	1124	22.47	24.29
A0A090M4L8	94	19.18	20.28
A0A090M4L9	211	22.73	25.66
A0A090M4M0	170	21.44	24.04
A0A090M4M2	213	22.17	23.53
A0A090M4M3	677	20.76	22.4
A0A090M4M4	321	21.07	23.17
A0A090M4M5	181	24.47	25.51
A0A090M4M7	761	22.4	24.52
A0A090M4M8	287	22.82	23.73
A0A090M4M9	945	22.71	24.8
A0A090M4N0	366	21.05	22.24
A0A090M4N1	451	25.61	29.19
A0A090M4N2	518	21.06	23.12
A0A090M4N3	467	22.36	24.54
A0A090M4N5	156	21.51	23.42
A0A090M4N6	289	20.84	21.18
A0A090M4N7	276	21.36	23.43
A0A090M4N8	285	22.37	24.18
A0A090M4N9	459	20.32	21.99
A0A090M4P1	272	22.73	25.03
A0A090M4P2	178	24.13	27.21
A0A090M4P3	277	24.46	28.04
A0A090M4P4	308	22.53	24.75
A0A090M4P6	243	24.06	25.86
A0A090M4P7	162	25.77	28.35
A0A090M4P8	903	19.6	21.06
A0A090M4P9	883	22.7	24.8
A0A090M4Q1	167	21.24	23.74
A0A090M4Q2	351	20.68	21.75
A0A090M4Q3	226	21.93	23.68
A0A090M4Q4	114	19.55	19.75
A0A090M4Q5	562	22.24	24.33
A0A090M4Q6	445	20.64	23.11
A0A090M4Q8	428	21.46	23.54
A0A090M4Q9	458	23.95	26.65
A0A090M4R0	350	21.62	23.57
A0A090M4R1	341	19.72	20.93
A0A090M4R3	488	22.19	24.06
A0A090M4R4	798	22.65	25.64
A0A090M4R5	356	23.53	26.35
A0A090M4R6	986	22.29	24.35
A0A090M4R8	342	22.99	25.13
A0A090M4R9	120	20.8	21.79
A0A090M4S0	627	22.93	25.22
A0A090M4S1	79	23.39	25.83
A0A090M4S3	239	23.53	25.86
A0A090M4S4	576	22.26	24.14
A0A090M4S5	706	19.79	20.48
A0A090M4S6	1668	22.45	24.39
A0A090M4S7	1107	21.62	23.29
A0A090M4S8	261	20.5	22.12
A0A090M4T0	537	21.32	22.91
A0A090M4T1	412	21.74	23.78
A0A090M4T2	778	23.18	25.29
A0A090M4T3	512	23.53	24.62
A0A090M4T4	199	21.04	23.03
A0A090M4T6	598	23.07	24.99
A0A090M4T7	502	21.27	22.59
A0A090M4T8	355	22.29	24.4
A0A090M4T9	417	21.2	23.43
A0A090M4U1	251	21.93	22.65
A0A090M4U2	458	22.35	24.28
A0A090M4U3	377	23.1	25.26
A0A090M4U4	478	22.83	24.9
A0A090M4U6	1225	21.52	24.16
A0A090M4U7	196	23.06	25.29
A0A090M4U8	396	21.46	24
A0A090M4U9	206	21.45	22.44
A0A090M4V0	482	20.33	21.6
A0A090M4V2	217	22.63	25.12
A0A090M4V3	1054	23.55	24.91
A0A090M4V4	133	21.11	23.34
A0A090M4V5	153	22.24	25.4
A0A090M4V7	456	22.2	23.61
A0A090M4V8	117	22.13	24.04
A0A090M4V9	822	21.69	23.28
A0A090M4W0	672	23.13	25.13
A0A090M4W1	1417	21.95	23.76
A0A090M4W3	681	22.87	24.51
A0A090M4W4	580	22.77	24.46
A0A090M4W5	490	20.57	22.12
A0A090M4W6	254	22.58	24.39
A0A090M4W8	411	22.37	24.99
A0A090M4W9	262	22.3	23.82
A0A090M4X0	1047	21.66	23.58
A0A090M4X2	244	22.31	24.47
A0A090M4X3	91	19.69	21.66
A0A090M4X4	1870	21.56	23.97
A0A090M4X5	1483	23.13	24.91
A0A090M4X6	212	24.01	25.7
A0A090M4X8	3819	22.41	24.6
A0A090M4X9	1183	22.82	25.31
A0A090M4Y0	574	23.87	26.38
A0A090M4Y1	93	23.23	24.73
A0A090M4Y3	592	21.79	22.73
A0A090M4Y4	686	21.59	23.02
A0A090M4Y5	1103	23.47	25.94
A0A090M4Y6	1036	20.62	22.21
A0A090M4Y7	547	21.83	23.35
A0A090M4Y9	205	24.22	25.93
A0A090M4Z0	320	21.11	23.58
A0A090M4Z1	684	21.22	23.27
A0A090M4Z2	332	20.95	22.91
A0A090M4Z4	408	23.07	25.31
A0A090M4Z5	562	21.1	23.32
A0A090M4Z6	471	22.52	24.6
A0A090M4Z7	73	24.78	27.63
A0A090M4Z9	415	20.47	22.49
A0A090M500	372	23.52	25.51
A0A090M501	394	20.91	23.6
A0A090M502	217	21.04	22.67
A0A090M504	714	22.34	24.44
A0A090M505	314	22.58	23.9
A0A090M506	177	21.56	22.27
A0A090M507	492	24.88	28.12
A0A090M508	292	22.23	24.52
A0A090M509	215	20.61	21.99
A0A090M510	291	22.35	25.43
A0A090M511	305	20.42	22.94
A0A090M512	268	21.46	22.54
A0A090M513	420	23.15	24.77
A0A090M514	301	21.91	23.92
A0A090M515	84	25.24	26.75
A0A090M516	471	23.07	24.89
A0A090M517	583	19.37	20.79
A0A090M518	442	22.48	24.5
A0A090M519	368	21.74	23.39
A0A090M520	553	21.14	22.66
A0A090M521	488	25.18	28.12
A0A090M523	390	22.3	24.34
A0A090M524	178	20.55	22.88
A0A090M525	70	19.66	21.98
A0A090M526	1494	24.23	26.84
A0A090M527	442	21.45	23.36
A0A090M528	1662	23.08	25.05
A0A090M529	502	22.23	23.94
A0A090M530	104	23.01	24.44
A0A090M531	328	23.07	25.94
A0A090M532	640	22.35	23.98
A0A090M534	303	21.67	23.6
A0A090M535	649	21.75	24.11
A0A090M537	164	22.74	25.18
A0A090M538	131	19.61	21.61
A0A090M539	378	22.17	24.55
A0A090M541	625	23.67	26.19
A0A090M543	211	25.15	27.08
A0A090M544	272	21.61	23.33
A0A090M545	490	21.08	22.93
A0A090M547	185	21.64	23.56
A0A090M549	355	22.84	25.13
A0A090M550	297	24.33	27.39
A0A090M551	1453	21.89	24.26
A0A090M552	178	22.73	24.59
A0A090M556	262	21.77	23.97
A0A090M557	237	22.22	24.47
A0A090M560	595	22.97	25.36
A0A090M562	384	22.59	25.25
A0A090M564	353	23.04	24.79
A0A090M566	105	22.28	24.97
A0A090M567	281	23.06	24.81
A0A090M569	1307	22	23.86
A0A090M570	511	21.82	23.84
A0A090M572	293	21.91	23.25
A0A090M574	650	21.99	23.86
A0A090M575	252	22.8	24.57
A0A090M576	326	22.83	23.63
A0A090M578	737	20.26	21.27
A0A090M580	187	24.6	26.38
A0A090M581	126	22.36	23.85
A0A090M583	550	22.83	24.67
A0A090M585	545	22.99	26.01
A0A090M586	1032	22.56	24.96
A0A090M587	622	22.89	25.77
A0A090M588	1737	23.38	26.06
A0A090M590	71	18	19.88
A0A090M591	318	22.53	25.43
A0A090M592	88	22.01	24.68
